entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
hrms:30b0b93e09594959,hrms,hrms,payroll,payroll,,Nómina,From date can not be less than employee's joining date.,From date can not be less than employee's joining date.,,,La fecha de inicio no puede ser menor que la fecha de incorporación del empleado.,,La fecha de inicio no puede ser menor que la fecha de incorporación del empleado.,,,,,hrms/payroll/doctype/additional_salary/additional_salary.py:124,hrms/payroll/doctype/additional_salary/additional_salary.py:124,hrms/payroll/doctype/additional_salary/additional_salary.py:89,doctype-controller,Additional Salary,[],,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Correcta.,,,
hrms:618effbd12441a5b,hrms,hrms,hr,hr,,Recursos Humanos,"From here, you can enable encashment for the balance leaves.","From here, you can enable encashment for the balance leaves.",,,,,Desde aquí puede habilitar el pago del saldo de ausencias.,,,,,hrms/hr/doctype/leave_type/leave_type.js:54,hrms/hr/doctype/leave_type/leave_type.js:54,hrms/hr/doctype/leave_type/leave_type.js:54,doctype-controller,Leave Type,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,encashment=pago,,,
hrms:d1b9e6cd90cf4327,hrms,hrms,payroll,payroll,,Nómina,From {0} to {1},From {0} to {1},,,,,Del {0} al {1},,,,,hrms/payroll/report/salary_register/salary_register.html:8,hrms/payroll/report/salary_register/salary_register.html:8,hrms/payroll/report/salary_register/salary_register.html:8,report,,[],{0};{1},,{0};{1},ok,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:d018feade0dd68a4,hrms,hrms,payroll,payroll,,Nómina,From(Year),From(Year),,,,,Desde (Año),,Label of the from_year (Int) field in DocType 'Gratuity Rule Slab',etiqueta de campo/elemento,,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,doctype-json,Gratuity Rule Slab,"[""Label of the from_year (Int) field in DocType 'Gratuity Rule Slab'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:ccc755970191133f,hrms,hrms,hr,hr,,Recursos Humanos,Fuchsia,Fuchsia,,,,,Fuchsia,,Option for the 'Roster Color' (Select) field in DocType 'Shift Type',opción de campo select,,hrms/hr/doctype/shift_type/shift_type.json,hrms/hr/doctype/shift_type/shift_type.json,hrms/hr/doctype/shift_type/shift_type.json,doctype-json,Shift Type,"[""Option for the 'Roster Color' (Select) field in DocType 'Shift Type'""]",,,,,,,igual al inglés válida,revisado segunda revisión HRMS,sí,sí,,,nombre de color en paleta; 'Fucsia' es la forma es-MX pero el select usa el valor en inglés como opción,,,
hrms:c17b64810057189d,hrms,hrms,hr,hr,,Recursos Humanos,Fuel Expense,Fuel Expense,,,Gasto de combustible,,Gasto de combustible,,,,,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:45,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:45,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:45,report,,[],,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:21794f19d57aa842,hrms,hrms,hr,hr,,Recursos Humanos,Fuel Expenses,Fuel Expenses,,,,,Gastos de Combustible,,,,,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:165,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:165,hrms/hr/report/vehicle_expenses/vehicle_expenses.py:165,report,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Fuel Expenses,,,
hrms:ec454a167d31b323,hrms,hrms,hr,hr,,Recursos Humanos,Fuel Price,Fuel Price,,,Precio del combustible,,Precio del combustible,,Label of the price (Currency) field in DocType 'Vehicle Log',etiqueta de campo/elemento,,hrms/hr/doctype/vehicle_log/vehicle_log.json,hrms/hr/doctype/vehicle_log/vehicle_log.json || hrms/hr/report/vehicle_expenses/vehicle_expenses.py:44,hrms/hr/doctype/vehicle_log/vehicle_log.json || hrms/hr/report/vehicle_expenses/vehicle_expenses.py:44,doctype-json,Vehicle Log,"[""Label of the price (Currency) field in DocType 'Vehicle Log'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:cbbdd5fef6596351,hrms,hrms,hr,hr,,Recursos Humanos,Fuel Qty,Fuel Qty,,,Cantidad de combustible,,Cantidad de combustible,,Label of the fuel_qty (Float) field in DocType 'Vehicle Log',etiqueta de campo/elemento,,hrms/hr/doctype/vehicle_log/vehicle_log.json,hrms/hr/doctype/vehicle_log/vehicle_log.json || hrms/hr/report/vehicle_expenses/vehicle_expenses.py:43,hrms/hr/doctype/vehicle_log/vehicle_log.json || hrms/hr/report/vehicle_expenses/vehicle_expenses.py:43,doctype-json,Vehicle Log,"[""Label of the fuel_qty (Float) field in DocType 'Vehicle Log'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:8c4f8f5aa245dbfd,hrms,hrms,hr,hr,,Recursos Humanos,Full and Final Asset,Full and Final Asset,,,,,Activo del finiquito,,Name of a DocType,nombre de DocType,,hrms/hr/doctype/full_and_final_asset/full_and_final_asset.json,hrms/hr/doctype/full_and_final_asset/full_and_final_asset.json,hrms/hr/doctype/full_and_final_asset/full_and_final_asset.json,doctype-json,Full And Final Asset,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Full and Final=liquidación final (finiquito).,,,
hrms:146956d4bf96f2b4,hrms,hrms,hr,hr,,Recursos Humanos,Full and Final Outstanding Statement,Full and Final Outstanding Statement,,,,,Estado de saldos pendientes del finiquito,,Name of a DocType,nombre de DocType,,hrms/hr/doctype/full_and_final_outstanding_statement/full_and_final_outstanding_statement.json,hrms/hr/doctype/full_and_final_outstanding_statement/full_and_final_outstanding_statement.json,hrms/hr/doctype/full_and_final_outstanding_statement/full_and_final_outstanding_statement.json,doctype-json,Full And Final Outstanding Statement,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,sí,,Full and Final Outstanding Statement (finiquito MX),,,
hrms:6fa926300f9eeb3a,hrms,hrms,setup.py,setup.py,,Setup.Py,Full-time,Full-time,,,Jornada completa,,Jornada completa,,,,,hrms/setup.py:395,hrms/setup.py:395,hrms/setup.py:389,python,,[],,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Full-time,,,
hrms:3fcc818a0442453e,hrms,hrms,hr,hr,,Recursos Humanos,Fully Sponsored,Fully Sponsored,,,Totalmente Patrocinado,,Totalmente Patrocinado,,Option for the 'Travel Funding' (Select) field in DocType 'Travel Request',opción de campo select,,hrms/hr/doctype/travel_request/travel_request.json,hrms/hr/doctype/travel_request/travel_request.json,hrms/hr/doctype/travel_request/travel_request.json,doctype-json,Travel Request,"[""Option for the 'Travel Funding' (Select) field in DocType 'Travel Request'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Travel Request; correcta.,,,
hrms:796fe11b075ece06,hrms,hrms,hr,hr,,Recursos Humanos,Funded Amount,Funded Amount,,,Cantidad Financiada,,Importe financiado,,Label of the funded_amount (Currency) field in DocType 'Travel Request Costing',etiqueta de campo/elemento,,hrms/hr/doctype/travel_request_costing/travel_request_costing.json,hrms/hr/doctype/travel_request_costing/travel_request_costing.json,hrms/hr/doctype/travel_request_costing/travel_request_costing.json,doctype-json,Travel Request Costing,"[""Label of the funded_amount (Currency) field in DocType 'Travel Request Costing'""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,Funded Amount,,,
hrms:c001d8200cfc59f2,hrms,hrms,payroll,payroll,,Nómina,Future Income Tax,Future Income Tax,,,,,Impuesto sobre la Renta Futuro,,Label of the future_income_tax_deductions (Currency) field in DocType 'Salary Slip',etiqueta de campo/elemento,,hrms/payroll/doctype/salary_slip/salary_slip.json,hrms/payroll/doctype/salary_slip/salary_slip.json,hrms/payroll/doctype/salary_slip/salary_slip.json,doctype-json,Salary Slip,"[""Label of the future_income_tax_deductions (Currency) field in DocType 'Salary Slip'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:803412dec4b920fa,hrms,hrms,hr,hr,,Recursos Humanos,Future dates not allowed,Future dates not allowed,,,No se permiten fechas futuras,,No se permiten fechas futuras,,,,,hrms/hr/utils.py:197,hrms/hr/utils.py:197,hrms/hr/utils.py:195,python,,[],,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:9dd2bedda86880bc,hrms,hrms,hr,hr,,Recursos Humanos,Gain Loss Account,Gain Loss Account,,,,,Cuenta de Ganancia/Pérdida,,Label of the gain_loss_account (Link) field in DocType 'Expense Claim',etiqueta de campo/elemento,,hrms/hr/doctype/expense_claim/expense_claim.json,hrms/hr/doctype/expense_claim/expense_claim.json,hrms/hr/doctype/expense_claim/expense_claim.json,doctype-json,Expense Claim,"[""Label of the gain_loss_account (Link) field in DocType 'Expense Claim'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:92e2c5eb08e8d7f5,hrms,hrms,public,public,,Public,Geolocation Error,Geolocation Error,,,,,Error de Geolocalización,,,,,hrms/public/js/utils/index.js:186,hrms/public/js/utils/index.js:186 || hrms/public/js/utils/index.js:214,hrms/public/js/utils/index.js:186 || hrms/public/js/utils/index.js:214,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:2741a23c8150d85c,hrms,hrms,public,public;src,sí,Public,Geolocation is not supported by your current browser,Geolocation is not supported by your current browser,,,,,Su navegador actual no admite la geolocalización,,,,,frontend/src/components/CheckInPanel.vue:140,frontend/src/components/CheckInPanel.vue:140 || hrms/public/js/utils/index.js:185,frontend/src/components/CheckInPanel.vue:143 || hrms/public/js/utils/index.js:185,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:2e62931e3ec9ba91,hrms,hrms,payroll,payroll,,Nómina,Get Details From Declaration,Get Details From Declaration,,,Obtener detalles de la declaración,,Obtener detalles de la declaración,,,,,hrms/payroll/doctype/employee_tax_exemption_proof_submission/employee_tax_exemption_proof_submission.js:47,hrms/payroll/doctype/employee_tax_exemption_proof_submission/employee_tax_exemption_proof_submission.js:47,hrms/payroll/doctype/employee_tax_exemption_proof_submission/employee_tax_exemption_proof_submission.js:47,doctype-controller,Employee Tax Exemption Proof Submission,[],,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Correcta.,,,
hrms:eee24f92f7652226,hrms,hrms,hr,hr;payroll,sí,Recursos Humanos,Get Employees,Get Employees,,,Obtener Empleados,,Obtener Empleados,,Label of the get_employees (Button) field in DocType 'Appraisal Cycle',etiqueta de campo/elemento,,hrms/hr/doctype/appraisal_cycle/appraisal_cycle.json,hrms/hr/doctype/appraisal_cycle/appraisal_cycle.json || hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/payroll/doctype/payroll_entry/payroll_entry.js:69,hrms/hr/doctype/appraisal_cycle/appraisal_cycle.json || hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/payroll/doctype/payroll_entry/payroll_entry.js:69,doctype-json,Appraisal Cycle,"[""Label of the get_employees (Button) field in DocType 'Appraisal Cycle'"", ""Label of the get_employees (Button) field in DocType 'Employee Attendance Tool'"", ""Label of the section_break_ackd (Section Break) field in DocType 'Employee Attendance Tool'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:29ef0b6d3d79f8ac,hrms,hrms,hr,hr,,Recursos Humanos,Get Job Requisitions,Get Job Requisitions,,,,,Obtener Requisiciones de Personal,,Label of the get_job_requisitions (Button) field in DocType 'Staffing Plan',etiqueta de campo/elemento,,hrms/hr/doctype/staffing_plan/staffing_plan.json,hrms/hr/doctype/staffing_plan/staffing_plan.json,hrms/hr/doctype/staffing_plan/staffing_plan.json,doctype-json,Staffing Plan,"[""Label of the get_job_requisitions (Button) field in DocType 'Staffing Plan'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Job Requisitions,,,
hrms:0b69ab66007b0b00,hrms,hrms,hr,hr,,Recursos Humanos,Get Template,Get Template,,,Obtener Plantilla,,Obtener Plantilla,,Label of the get_template (Button) field in DocType 'Upload Attendance',etiqueta de campo/elemento,,hrms/hr/doctype/upload_attendance/upload_attendance.json,hrms/hr/doctype/upload_attendance/upload_attendance.json,hrms/hr/doctype/upload_attendance/upload_attendance.json,doctype-json,Upload Attendance,"[""Label of the get_template (Button) field in DocType 'Upload Attendance'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:2c33baef93ebda8d,hrms,hrms,src,src,,Src,Get the app on your device for easy access & a better experience!,Get the app on your device for easy access & a better experience!,,,,,¡Obtenga la app en su dispositivo para un acceso fácil y una mejor experiencia!,,,,,frontend/src/components/InstallPrompt.vue:8,frontend/src/components/InstallPrompt.vue:8,frontend/src/components/InstallPrompt.vue:8,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:69866d26b57d50f4,hrms,hrms,src,src,,Src,Get the app on your iPhone for easy access & a better experience,Get the app on your iPhone for easy access & a better experience,,,,,Obtenga la aplicación en su iPhone para un acceso fácil y una mejor experiencia,,,,,frontend/src/components/InstallPrompt.vue:41,frontend/src/components/InstallPrompt.vue:41,frontend/src/components/InstallPrompt.vue:41,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:7212ce42fe654ce6,hrms,hrms,hr,hr,,Recursos Humanos,Gluten Free,Gluten Free,,,Sin Gluten,,Sin Gluten,,Option for the 'Meal Preference' (Select) field in DocType 'Travel Itinerary',opción de campo select,,hrms/hr/doctype/travel_itinerary/travel_itinerary.json,hrms/hr/doctype/travel_itinerary/travel_itinerary.json,hrms/hr/doctype/travel_itinerary/travel_itinerary.json,doctype-json,Travel Itinerary,"[""Option for the 'Meal Preference' (Select) field in DocType 'Travel Itinerary'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:29007665adcaa7b2,hrms,hrms,src,src,,Src,Go to Login,Go to Login,,,,,Ir a Iniciar Sesión,,,,,frontend/src/views/InvalidEmployee.vue:12,frontend/src/views/InvalidEmployee.vue:12,frontend/src/views/InvalidEmployee.vue:12,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Go to Login,,,
hrms:7d155a82a4a02d78,hrms,hrms,src,src,,Src,Go to Reset Password page,Go to Reset Password page,,,,,Ir a la página de Restablecer Contraseña,,,,,frontend/src/views/Login.vue:29,frontend/src/views/Login.vue:29,frontend/src/views/Login.vue:70,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:e9bdbb4ffdea1b89,hrms,hrms,hr,hr,,Recursos Humanos,Goal Completion (%),Goal Completion (%),,,,,Cumplimiento del Objetivo (%),,Label of the goal_completion (Percent) field in DocType 'Appraisal KRA',etiqueta de campo/elemento,,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,doctype-json,Appraisal Kra,"[""Label of the goal_completion (Percent) field in DocType 'Appraisal KRA'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Goal Completion.,,,
hrms:fb5786e7b64e1516,hrms,hrms,hr,hr,,Recursos Humanos,Goal Score,Goal Score,,,,,Puntuación de Objetivos,,,,,hrms/hr/report/appraisal_overview/appraisal_overview.py:122,hrms/hr/report/appraisal_overview/appraisal_overview.py:122 || hrms/hr/report/appraisal_overview/appraisal_overview.py:55,hrms/hr/report/appraisal_overview/appraisal_overview.py:55 || hrms/hr/report/appraisal_overview/appraisal_overview.py:122,report,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Goal Score.,,,
hrms:7f206b75fb11d197,hrms,hrms,hr,hr,,Recursos Humanos,Goal Score (%),Goal Score (%),,,,,Puntuación de la Meta (%),,Label of the goal_score_percentage (Float) field in DocType 'Appraisal',etiqueta de campo/elemento,,hrms/hr/doctype/appraisal/appraisal.json,hrms/hr/doctype/appraisal/appraisal.json,hrms/hr/doctype/appraisal/appraisal.json,doctype-json,Appraisal,"[""Label of the goal_score_percentage (Float) field in DocType 'Appraisal'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:660e5a15ca08c141,hrms,hrms,hr,hr,,Recursos Humanos,Goal Score (weighted),Goal Score (weighted),,,,,Puntuación de la Meta (ponderada),,Label of the goal_score (Float) field in DocType 'Appraisal KRA',etiqueta de campo/elemento,,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,hrms/hr/doctype/appraisal_kra/appraisal_kra.json,doctype-json,Appraisal Kra,"[""Label of the goal_score (Float) field in DocType 'Appraisal KRA'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:65fcf39751526916,hrms,hrms,hr,hr,,Recursos Humanos,Goal progress percentage cannot be more than 100.,Goal progress percentage cannot be more than 100.,,,,,El porcentaje de progreso de la meta no puede ser mayor a 100.,,,,,hrms/hr/doctype/goal/goal.py:81,hrms/hr/doctype/goal/goal.py:81,hrms/hr/doctype/goal/goal.py:81,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:979f3b0a0a9f8ecf,hrms,hrms,hr,hr,,Recursos Humanos,Goal should be aligned with the same KRA as its parent goal.,Goal should be aligned with the same KRA as its parent goal.,,,,,El objetivo debe estar alineado con la misma KRA que su objetivo principal.,,,,,hrms/hr/doctype/goal/goal.py:71,hrms/hr/doctype/goal/goal.py:71,hrms/hr/doctype/goal/goal.py:71,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:4b8df112db84d3d9,hrms,hrms,hr,hr,,Recursos Humanos,Goal should be owned by the same employee as its parent goal.,Goal should be owned by the same employee as its parent goal.,,,,,El objetivo debe pertenecer al mismo empleado que su objetivo principal.,,,,,hrms/hr/doctype/goal/goal.py:67,hrms/hr/doctype/goal/goal.py:67,hrms/hr/doctype/goal/goal.py:67,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Goal.,,,
hrms:d28428bfbef123ce,hrms,hrms,hr,hr,,Recursos Humanos,Goal should belong to the same Appraisal Cycle as its parent goal.,Goal should belong to the same Appraisal Cycle as its parent goal.,,,,,El objetivo debe pertenecer al mismo Ciclo de Evaluación que su objetivo principal.,,,,,hrms/hr/doctype/goal/goal.py:75,hrms/hr/doctype/goal/goal.py:75,hrms/hr/doctype/goal/goal.py:75,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:22023b7e7fbac1fb,hrms,hrms,hr,hr,,Recursos Humanos,Goal updated successfully,Goal updated successfully,,,,,Objetivo actualizado correctamente,,,,,hrms/hr/doctype/goal/goal_tree.js:288,hrms/hr/doctype/goal/goal_tree.js:288,hrms/hr/doctype/goal/goal_tree.js:288,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Goal->Objetivo,,,
hrms:2ad5d8b1d7af58cc,hrms,hrms,hr,hr,,Recursos Humanos,Goals updated successfully,Goals updated successfully,,,,,Objetivos actualizados correctamente,,,,,hrms/hr/doctype/goal/goal_list.js:129,hrms/hr/doctype/goal/goal_list.js:129,hrms/hr/doctype/goal/goal_list.js:129,doctype-controller,Goal,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:35321c90aced1e39,hrms,hrms,payroll,hr;payroll;setup.py,sí,Nómina,Grade,Grade,,,Calificación,,Calificación,,Label of the grade (Data) field in DocType 'Training Result Employee',etiqueta de campo/elemento,,hrms/hr/doctype/training_result_employee/training_result_employee.json,hrms/hr/doctype/training_result_employee/training_result_employee.json || hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.js:173 || hrms/payroll/doctype/payroll_entry/payroll_entry.json || hrms/payroll/doctype/salary_structure_assignment/salary_structure_assignment.json || hrms/setup.py:203,hrms/hr/doctype/training_result_employee/training_result_employee.json || hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.js:173 || hrms/payroll/doctype/payroll_entry/payroll_entry.json || hrms/payroll/doctype/salary_structure_assignment/salary_structure_assignment.json || hrms/setup.py:200,doctype-json,Training Result Employee,"[""Label of the grade (Data) field in DocType 'Training Result Employee'"", ""Label of the grade (Link) field in DocType 'Payroll Entry'"", ""Label of the grade (Link) field in DocType 'Salary Structure Assignment'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Resultado de capacitación.,,,
hrms:4583838e89352a3a,hrms,hrms,payroll,payroll,,Nómina,Gratuity,Gratuity,,,,,Gratificación,,Label of the details_tab (Tab Break) field in DocType 'Gratuity',etiqueta de campo/elemento,,hrms/payroll/doctype/gratuity/gratuity.json,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule_dashboard.py:7,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule_dashboard.py:7,doctype-json,Gratuity,"[""Label of the details_tab (Tab Break) field in DocType 'Gratuity'"", ""Label of the gratuity_details_tab (Section Break) field in DocType 'Gratuity Rule'"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Gratuity=Gratificación (glosario).,,,
hrms:3476ea9e5764ee1a,hrms,hrms,payroll,payroll,,Nómina,Gratuity Applicable Component,Gratuity Applicable Component,,,,,Concepto Aplicable a Gratificación,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/gratuity_applicable_component/gratuity_applicable_component.json,hrms/payroll/doctype/gratuity_applicable_component/gratuity_applicable_component.json,hrms/payroll/doctype/gratuity_applicable_component/gratuity_applicable_component.json,doctype-json,Gratuity Applicable Component,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Gratuity=Gratificación; Component=Concepto.,,,
hrms:59a87ec7e32064ff,hrms,hrms,payroll,payroll,,Nómina,Gratuity Rule,Gratuity Rule,,,,,Regla de Gratificación,,Label of the gratuity_rule (Link) field in DocType 'Gratuity',etiqueta de campo/elemento,,hrms/payroll/doctype/gratuity/gratuity.json,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json,hrms/payroll/doctype/gratuity/gratuity.json || hrms/payroll/doctype/gratuity_rule/gratuity_rule.json,doctype-json,Gratuity,"[""Label of the gratuity_rule (Link) field in DocType 'Gratuity'"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Gratuity=gratificacion por antiguedad,,,
hrms:dc6ae8d233ad0f8f,hrms,hrms,payroll,payroll,,Nómina,Gratuity Rule Slab,Gratuity Rule Slab,,,,,Escala de Regla de Gratificación,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,hrms/payroll/doctype/gratuity_rule_slab/gratuity_rule_slab.json,doctype-json,Gratuity Rule Slab,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Gratuity Rule Slab DocType.,,,
hrms:694c07111e0eb4dd,hrms,hrms,hr,hr,,Recursos Humanos,Grievance,Grievance,,,,,Queja,,Label of a Card Break in the Tenure Workspace,etiqueta de campo/elemento,,hrms/hr/workspace/tenure/tenure.json,hrms/hr/workspace/tenure/tenure.json,hrms/hr/workspace/tenure/tenure.json,workspace,Tenure (Workspace),"[""Label of a Card Break in the Tenure Workspace""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Grievance workspace,,,
hrms:a2f00077836cc3b2,hrms,hrms,hr,hr,,Recursos Humanos,Grievance Against,Grievance Against,,,,,Queja Contra,,Label of the grievance_against (Dynamic Link) field in DocType 'Employee Grievance',etiqueta de campo/elemento,,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,doctype-json,Employee Grievance,"[""Label of the grievance_against (Dynamic Link) field in DocType 'Employee Grievance'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:b35b39f0baf77bac,hrms,hrms,hr,hr,,Recursos Humanos,Grievance Against Party,Grievance Against Party,,,,,Queja Contra Tercero,,Label of the grievance_against_party (Link) field in DocType 'Employee Grievance',etiqueta de campo/elemento,,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,doctype-json,Employee Grievance,"[""Label of the grievance_against_party (Link) field in DocType 'Employee Grievance'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Grievance Against Party,,,
hrms:6758c57246942181,hrms,hrms,hr,hr,,Recursos Humanos,Grievance Details,Grievance Details,,,,,Detalles de la Queja,,Label of the grievance_details_section (Section Break) field in DocType 'Employee Grievance',etiqueta de campo/elemento,,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json,doctype-json,Employee Grievance,"[""Label of the grievance_details_section (Section Break) field in DocType 'Employee Grievance'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Grievance=queja laboral,,,
hrms:496b59498488b94f,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Grievance Type,Grievance Type,,,,,Tipo de Queja,,Label of a Link in the Tenure Workspace,etiqueta de campo/elemento,,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/doctype/grievance_type/grievance_type.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/doctype/grievance_type/grievance_type.json || hrms/hr/workspace/tenure/tenure.json,doctype-json,Employee Grievance,"[""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Label of the grievance_type (Link) field in DocType 'Employee Grievance'"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Grievance.,,,
hrms:6426e8078aa9db60,hrms,hrms,payroll,payroll,,Nómina,Gross Earnings,Gross Earnings,,,,,Percepciones brutas,,,,,hrms/payroll/report/income_tax_computation/income_tax_computation.py:646,hrms/payroll/report/income_tax_computation/income_tax_computation.py:646,hrms/payroll/report/income_tax_computation/income_tax_computation.py:630,report,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
