entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
frappe:9f0ec1c589d90565,frappe,frappe,desk,desk,,Plataforma,Leave blank to repeat always,Leave blank to repeat always,,,Dejar en blanco para repetir siempre,,Dejar en blanco para repetir siempre,,Description of the 'Repeat Till' (Date) field in DocType 'Event',descripción,,frappe/desk/doctype/event/event.json,frappe/desk/doctype/event/event.json,frappe/desk/doctype/event/event.json,doctype-json,Event,"[""Description of the 'Repeat Till' (Date) field in DocType 'Event'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcta.,,,
frappe:13eb32a5cd1e84d1,frappe,frappe,core,core;email,sí,Plataforma,Leave this conversation,Leave this conversation,,,Abandonar esta conversación,,Abandonar esta conversación,,,,,frappe/core/doctype/communication/mixins.py:223,frappe/core/doctype/communication/mixins.py:223 || frappe/email/doctype/email_account/email_account.py:819,frappe/core/doctype/communication/mixins.py:207 || frappe/email/doctype/email_account/email_account.py:720,doctype-controller,Communication,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,,,,
frappe:6e06684e16607b7f,frappe,frappe,printing,printing,,Printing,Ledger,Ledger,,,Tabloide,,Tabloide,,Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings',opción de campo select,,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,doctype-json,Print Settings,"[""Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,sí,,,Tamaño de papel Ledger = Tabloide (11x17).,,,
frappe:9f670537ec3f49d8,frappe,frappe,custom,core;custom;desk;printing;website,sí,Custom,Left,Left,,,Inactivo/Fuera,,Izquierda,,Option for the 'Align' (Select) field in DocType 'Letter Head',opción de campo select,,frappe/core/doctype/docfield/docfield.json,frappe/core/doctype/docfield/docfield.json || frappe/custom/doctype/custom_field/custom_field.json || frappe/custom/doctype/customize_form_field/customize_form_field.json || frappe/desk/doctype/form_tour_step/form_tour_step.json || frappe/printing/doctype/letter_head/letter_head.json || frappe/website/doctype/web_page/web_page.json,frappe/desk/doctype/form_tour_step/form_tour_step.json || frappe/printing/doctype/letter_head/letter_head.json || frappe/website/doctype/web_page/web_page.json,doctype-json,Docfield,"[""Option for the 'Align' (Select) field in DocType 'Letter Head'"", ""Option for the 'Alignment' (Select) field in DocType 'Custom Field'"", ""Option for the 'Alignment' (Select) field in DocType 'Customize Form Field'"", ""Option for the 'Alignment' (Select) field in DocType 'DocField'"", ""Option for the 'Position' (Select) field in DocType 'Form Tour Step'"", ""Option for the 'Text Align' (Select) field in DocType 'Web Page'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 1,sí,,,,,,,
frappe:64b7f55b05ffe63a,frappe,frappe,desk,desk,,Plataforma,Left Bottom,Left Bottom,,,Izquierda inferior,,Izquierda inferior,,Option for the 'Position' (Select) field in DocType 'Form Tour Step',opción de campo select,,frappe/desk/doctype/form_tour_step/form_tour_step.json,frappe/desk/doctype/form_tour_step/form_tour_step.json,frappe/desk/doctype/form_tour_step/form_tour_step.json,doctype-json,Form Tour Step,"[""Option for the 'Position' (Select) field in DocType 'Form Tour Step'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Opción de posición.,,,
frappe:d30c330a76dcf7a0,frappe,frappe,desk,desk,,Plataforma,Left Center,Left Center,,,Izquierda Centro,,Centro izquierda,,Option for the 'Position' (Select) field in DocType 'Form Tour Step',opción de campo select,,frappe/desk/doctype/form_tour_step/form_tour_step.json,frappe/desk/doctype/form_tour_step/form_tour_step.json,frappe/desk/doctype/form_tour_step/form_tour_step.json,doctype-json,Form Tour Step,"[""Option for the 'Position' (Select) field in DocType 'Form Tour Step'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Orden natural de posición.,,,
frappe:50be0b13e808f31b,frappe,frappe,email,email,,Email,Left this conversation,Left this conversation,,,Dejar esta conversación,,Salió de esta conversación,,,,,frappe/email/doctype/email_unsubscribe/email_unsubscribe.py:58,frappe/email/doctype/email_unsubscribe/email_unsubscribe.py:58,frappe/email/doctype/email_unsubscribe/email_unsubscribe.py:58,doctype-controller,Email Unsubscribe,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Evento en pasado (par de 'Leave this conversation').,,,
frappe:8a7b37bbd62bbdaa,frappe,frappe,printing,printing,,Printing,Legal,Legal,,,Legal,,Legal,,Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings',opción de campo select,,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,doctype-json,Print Settings,"[""Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Tamaño de papel Legal; se mantiene igual (también válido en español).,,,
frappe:6fe5f6a3e4784c59,frappe,frappe,custom,core;custom,sí,Custom,Length,Length,,,,,Longitud,,Label of the length (Int) field in DocType 'Custom Field',etiqueta de campo/elemento,,frappe/core/doctype/docfield/docfield.json,frappe/core/doctype/docfield/docfield.json || frappe/custom/doctype/custom_field/custom_field.json || frappe/custom/doctype/customize_form_field/customize_form_field.json,frappe/core/doctype/docfield/docfield.json || frappe/custom/doctype/custom_field/custom_field.json || frappe/custom/doctype/customize_form_field/customize_form_field.json,doctype-json,Docfield,"[""Label of the length (Int) field in DocType 'Custom Field'"", ""Label of the length (Int) field in DocType 'Customize Form Field'"", ""Label of the length (Int) field in DocType 'DocField'""]",,,,,,,traducción propuesta,revisado segunda revisión Frappe 2,sí,sí,,,,,,
frappe:009ab1f96822803e,frappe,frappe,public,public,,Public,Length of passed data array is greater than value of maximum allowed label points!,Length of passed data array is greater than value of maximum allowed label points!,,,¡La longitud del array de datos introducidos es superior al valor de los puntos de etiqueta máximos permitidos!,,La longitud del arreglo de datos suministrados supera el máximo de puntos de etiqueta permitidos.,,,,,frappe/public/js/frappe/ui/chart.js:11,frappe/public/js/frappe/ui/chart.js:11,frappe/public/js/frappe/ui/chart.js:11,client-js,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,'array' se traduce como 'arreglo'; se quitan signos de exclamación innecesarios y se mejora la naturalidad.,,,
frappe:d0fbb9dcd41a7e30,frappe,frappe,database,database,,Database,Length of {0} should be between 1 and 1000,Length of {0} should be between 1 and 1000,,,Longitud de {0} debe estar entre 1 y 1000,,La longitud de {0} debe estar entre 1 y 1000,,,,,frappe/database/schema.py:138,frappe/database/schema.py:138,frappe/database/schema.py:138,python,,[],{0},{0},{0},ok,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Artículo inicial.,,,
frappe:64d45ab1518b0b68,frappe,frappe,public,public,,Public,Less,Less,,,Menos,,Menos,,,,,frappe/public/js/frappe/widgets/chart_widget.js:764,frappe/public/js/frappe/widgets/chart_widget.js:764,frappe/public/js/frappe/widgets/chart_widget.js:729,client-js,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto.,,,
frappe:9b340e45420ded57,frappe,frappe,public,public,,Public,Less Than,Less Than,,,Menor que,,Menor que,,,,,frappe/public/js/frappe/ui/filters/filter.js:24,frappe/public/js/frappe/ui/filters/filter.js:24,frappe/public/js/frappe/ui/filters/filter.js:24,client-js,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Operador de filtro.,,,
frappe:604f9a852dd68955,frappe,frappe,public,public,,Public,Less Than Or Equal To,Less Than Or Equal To,,,Menor o igual que,,Menor o igual que,,,,,frappe/public/js/frappe/ui/filters/filter.js:26,frappe/public/js/frappe/ui/filters/filter.js:26,frappe/public/js/frappe/ui/filters/filter.js:26,client-js,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,,,,
frappe:622b8fe3e863fb16,frappe,frappe,public,public,,Public,Let us continue with the onboarding,Let us continue with the onboarding,,,Continuemos con la incorporación,,Continuemos con la incorporación,,,,,frappe/public/js/frappe/widgets/onboarding_widget.js:434,frappe/public/js/frappe/widgets/onboarding_widget.js:434,frappe/public/js/frappe/widgets/onboarding_widget.js:434,client-js,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,,,,
frappe:6384f068c5a7f582,frappe,frappe,public,public,,Public,Let's Get Started,Let's Get Started,,,Empecemos,,Empecemos,,,,,frappe/public/js/frappe/views/workspace/blocks/onboarding.js:94,frappe/public/js/frappe/views/workspace/blocks/onboarding.js:94 || frappe/public/js/frappe/widgets/onboarding_widget.js:597,frappe/public/js/frappe/views/workspace/blocks/onboarding.js:94 || frappe/public/js/frappe/widgets/onboarding_widget.js:597,workspace,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto.,,,
frappe:d9cc4fcc624cbcc6,frappe,frappe,utils,utils,,Utils,Let's avoid repeated words and characters,Let's avoid repeated words and characters,,,Evitemos de palabras y caracteres repetidos,,Evitemos palabras y caracteres repetidos,,,,,frappe/utils/password_strength.py:111,frappe/utils/password_strength.py:111,frappe/utils/password_strength.py:111,python,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,"Corrige gramática (""Evitemos de palabras"" era incorrecto).",,,
frappe:a504bba267a9c92c,frappe,frappe,desk,desk,,Plataforma,Let's set up your account,Let's set up your account,,,Vamos a configurar su cuenta,,Vamos a configurar su cuenta,,,,,frappe/desk/page/setup_wizard/setup_wizard.js:492,frappe/desk/page/setup_wizard/setup_wizard.js:492,frappe/desk/page/setup_wizard/setup_wizard.js:474,page,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcta.,,,
frappe:b34e442a02eb6ce8,frappe,frappe,www,www,,Www,Let's setup your account.,Let's setup your account.,,,,,Configuremos su cuenta.,,,,,frappe/www/login.html:151,frappe/www/login.html:151,,jinja-html,,[],,,,,,,traducción propuesta,revisado segunda revisión Frappe 3,sí,sí,,,Pantalla de login; registro empresarial.,,,"POT-only: en el universo fresco, sin traducir"
frappe:93d2807d0fc55bed,frappe,frappe,public,public,,Public,Let's take you back to onboarding,Let's take you back to onboarding,,,Volvamos a la incorporación,,Regresemos a la introducción,,,,,frappe/public/js/frappe/widgets/onboarding_widget.js:263,frappe/public/js/frappe/widgets/onboarding_widget.js:263 || frappe/public/js/frappe/widgets/onboarding_widget.js:304 || frappe/public/js/frappe/widgets/onboarding_widget.js:375 || frappe/public/js/frappe/widgets/onboarding_widget.js:414,frappe/public/js/frappe/widgets/onboarding_widget.js:263 || frappe/public/js/frappe/widgets/onboarding_widget.js:304 || frappe/public/js/frappe/widgets/onboarding_widget.js:375 || frappe/public/js/frappe/widgets/onboarding_widget.js:414,client-js,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,'onboarding' -> 'introducción'; redacción más natural.,,,
frappe:d89884a5cc123bd6,frappe,frappe,printing,printing,,Printing,Letter,Letter,,,Carta,,Carta,,Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings',opción de campo select,,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,frappe/printing/doctype/print_settings/print_settings.json,doctype-json,Print Settings,"[""Option for the 'PDF Page Size' (Select) field in DocType 'Print Settings'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Tamaño de papel Letter→Carta.,,,
frappe:71a1e11cc9909df0,frappe,frappe,public,core;printing;public,sí,Public,Letter Head,Letter Head,,,Membrete,,Membrete,,Label of the letter_head (Link) field in DocType 'Report',etiqueta de campo/elemento,,frappe/core/doctype/report/report.json,frappe/core/doctype/report/report.json || frappe/printing/doctype/letter_head/letter_head.json || frappe/printing/page/print/print.js:148 || frappe/public/js/frappe/form/print_utils.js:51 || frappe/public/js/frappe/form/templates/print_layout.html:16 || frappe/public/js/frappe/list/bulk_operations.js:52 || frappe/public/js/print_format_builder/LetterHeadEditor.vue:144,frappe/core/doctype/report/report.json || frappe/printing/doctype/letter_head/letter_head.json || frappe/printing/page/print/print.js:141 || frappe/public/js/frappe/form/print_utils.js:50 || frappe/public/js/frappe/form/templates/print_layout.html:16 || frappe/public/js/frappe/list/bulk_operations.js:52 || frappe/public/js/print_format_builder/LetterHeadEditor.vue:144,doctype-json,Report,"[""Label of the letter_head (Link) field in DocType 'Report'"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcta.,,,
frappe:db66c318a8b39f45,frappe,frappe,printing,printing,,Printing,Letter Head Based On,Letter Head Based On,,,Cabecera de carta basada en,,Membrete basado en,,Label of the source (Select) field in DocType 'Letter Head',etiqueta de campo/elemento,,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,doctype-json,Letter Head,"[""Label of the source (Select) field in DocType 'Letter Head'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,«Letter Head»→«membrete» de forma consistente; «Cabecera de carta» rompe la terminología.,,,
frappe:c12e6d9dfbef7aa3,frappe,frappe,printing,printing,,Printing,Letter Head Image,Letter Head Image,,,Imagen de encabezado de carta,,Imagen de encabezado de carta,,Label of the letter_head_image_section (Section Break) field in DocType 'Letter Head',etiqueta de campo/elemento,,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,doctype-json,Letter Head,"[""Label of the letter_head_image_section (Section Break) field in DocType 'Letter Head'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,sí,,,,,,
frappe:c480031fa9f0b14e,frappe,frappe,printing,printing;public,sí,Printing,Letter Head Name,Letter Head Name,,,Nombre del Encabezado,,Nombre del membrete,,Label of the letter_head_name (Data) field in DocType 'Letter Head',etiqueta de campo/elemento,,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json || frappe/public/js/print_format_builder/LetterHeadEditor.vue:198,frappe/printing/doctype/letter_head/letter_head.json || frappe/public/js/print_format_builder/LetterHeadEditor.vue:198,doctype-json,Letter Head,"[""Label of the letter_head_name (Data) field in DocType 'Letter Head'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,'Letter Head'→membrete (consistencia).,,,
frappe:7a5fcfc82325b85c,frappe,frappe,printing,printing,,Printing,Letter Head Scripts,Letter Head Scripts,,,Scripts del membrete,,Scripts del membrete,,,,,frappe/printing/doctype/letter_head/letter_head.js:30,frappe/printing/doctype/letter_head/letter_head.js:30,frappe/printing/doctype/letter_head/letter_head.js:30,doctype-controller,Letter Head,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Glosario Scripting->Scripts; correcto.,,,
frappe:9fe82931d1bfd147,frappe,frappe,printing,printing,,Printing,Letter Head cannot be both disabled and default,Letter Head cannot be both disabled and default,,,El Membrete no puede estar deshabilitado y ser predeterminado al mismo tiempo,,El membrete no puede estar deshabilitado y ser predeterminado al mismo tiempo,,,,,frappe/printing/doctype/letter_head/letter_head.py:56,frappe/printing/doctype/letter_head/letter_head.py:56,frappe/printing/doctype/letter_head/letter_head.py:49,doctype-controller,Letter Head,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,,,,Correcta; «Letter Head»→«membrete».,,,
frappe:29addbb9320b713c,frappe,frappe,printing,printing,,Printing,Letter Head in HTML,Letter Head in HTML,,,Membrete en HTML,,Membrete en HTML,,Description of the 'Header HTML' (HTML Editor) field in DocType 'Letter Head',descripción,,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,frappe/printing/doctype/letter_head/letter_head.json,doctype-json,Letter Head,"[""Description of the 'Header HTML' (HTML Editor) field in DocType 'Letter Head'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,sí,,,Correcta.,,,
frappe:c8f80ced94441726,frappe,frappe,core,core;public;website,sí,Plataforma,Level,Level,,,Nivel,,Nivel,,Label of the level (Select) field in DocType 'Help Article',etiqueta de campo/elemento,,frappe/core/doctype/custom_docperm/custom_docperm.json,frappe/core/doctype/custom_docperm/custom_docperm.json || frappe/core/doctype/docperm/docperm.json || frappe/core/page/permission_manager/permission_manager.js:145 || frappe/core/page/permission_manager/permission_manager.js:221 || frappe/public/js/frappe/roles_editor.js:99 || frappe/website/doctype/help_article/help_article.json,frappe/core/doctype/custom_docperm/custom_docperm.json || frappe/core/doctype/docperm/docperm.json || frappe/core/page/permission_manager/permission_manager.js:144 || frappe/core/page/permission_manager/permission_manager.js:220 || frappe/public/js/frappe/roles_editor.js:68 || frappe/website/doctype/help_article/help_article.json,doctype-json,Custom Docperm,"[""Label of the level (Select) field in DocType 'Help Article'"", ""Label of the permlevel (Int) field in DocType 'Custom DocPerm'"", ""Label of the permlevel (Int) field in DocType 'DocPerm'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcta.,,,
frappe:50a6ea1a924b8e3a,frappe,frappe,core,core,,Plataforma,"Level 0 is for document level permissions, higher levels for field level permissions.","Level 0 is for document level permissions, higher levels for field level permissions.",,,"El nivel 0 es para permisos de nivel de documento, los niveles superiores para permisos de nivel de campo.",,"El nivel 0 es para permisos de nivel de documento, los niveles superiores para permisos de nivel de campo.",,,,,frappe/core/page/permission_manager/permission_manager.js:519,frappe/core/page/permission_manager/permission_manager.js:519,frappe/core/page/permission_manager/permission_manager.js:517,page,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,,,,
frappe:36adb89434311e7a,frappe,frappe,public,public,,Public,Library,Library,,,Biblioteca,,Biblioteca,,,,,frappe/public/js/frappe/file_uploader/FileUploader.vue:94,frappe/public/js/frappe/file_uploader/FileUploader.vue:94,frappe/public/js/frappe/file_uploader/FileUploader.vue:94,client-js,,[],,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto.,,,
frappe:95fc0a440c7c6fae,frappe,frappe,core,core;www,sí,Plataforma,License,License,,,Licencia,,Licencia,,Label of the license (Markdown Editor) field in DocType 'Package',etiqueta de campo/elemento,,frappe/core/doctype/package/package.json,frappe/core/doctype/package/package.json || frappe/www/attribution.html:36,frappe/core/doctype/package/package.json || frappe/www/attribution.html:36,doctype-json,Package,"[""Label of the license (Markdown Editor) field in DocType 'Package'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto.,,,
frappe:e732df1c4b3d75ae,frappe,frappe,core,core,,Plataforma,License Type,License Type,,,Tipo de Licencia,,Tipo de licencia,,Label of the license_type (Select) field in DocType 'Package',etiqueta de campo/elemento,,frappe/core/doctype/package/package.json,frappe/core/doctype/package/package.json,frappe/core/doctype/package/package.json,doctype-json,Package,"[""Label of the license_type (Select) field in DocType 'Package'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Minúscula en «licencia».,,,
frappe:de67b2db8a053db6,frappe,frappe,core,core,,Plataforma,Light,Light,,,Claro,,Claro,,Option for the 'Desk Theme' (Select) field in DocType 'User',opción de campo select,,frappe/core/doctype/user/user.json,frappe/core/doctype/user/user.json,frappe/core/doctype/user/user.json,doctype-json,User,"[""Option for the 'Desk Theme' (Select) field in DocType 'User'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Tema Light; correcto.,,,
frappe:59126e97a0841e5b,frappe,frappe,core,core;desk,sí,Plataforma,Light Blue,Light Blue,,,Azul claro,,Azul claro,,Option for the 'Color' (Select) field in DocType 'DocType State',opción de campo select,,frappe/core/doctype/doctype_state/doctype_state.json,frappe/core/doctype/doctype_state/doctype_state.json || frappe/desk/doctype/kanban_board_column/kanban_board_column.json,frappe/core/doctype/doctype_state/doctype_state.json || frappe/desk/doctype/kanban_board_column/kanban_board_column.json,doctype-json,Doctype State,"[""Option for the 'Color' (Select) field in DocType 'DocType State'"", ""Option for the 'Indicator' (Select) field in DocType 'Kanban Board Column'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcta.,,,
frappe:56af39c918d9400d,frappe,frappe,website,website,,Sitio Web,Light Color,Light Color,,,Color claro,,Color claro,,Label of the light_color (Link) field in DocType 'Website Theme',etiqueta de campo/elemento,,frappe/website/doctype/website_theme/website_theme.json,frappe/website/doctype/website_theme/website_theme.json,frappe/website/doctype/website_theme/website_theme.json,doctype-json,Website Theme,"[""Label of the light_color (Link) field in DocType 'Website Theme'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,sí,,,,,,
frappe:fe8908419474b38d,frappe,frappe,public,public,,Public,Light Theme,Light Theme,,,Tema Claro,,Tema claro,,,,,frappe/public/js/frappe/ui/theme_switcher.js:60,frappe/public/js/frappe/ui/theme_switcher.js:60,frappe/public/js/frappe/ui/theme_switcher.js:60,client-js,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Minúscula en 'claro' (consistente con 'Tema oscuro').,,,
frappe:6d28ef19c04d00c9,frappe,frappe,public,core;public,sí,Public,Like,Like,,,Como,,Me gusta,,Option for the 'Comment Type' (Select) field in DocType 'Comment',opción de campo select,,frappe/core/doctype/comment/comment.json,frappe/core/doctype/comment/comment.json || frappe/public/js/frappe/list/base_list.js:1314 || frappe/public/js/frappe/ui/filters/filter.js:18,frappe/core/doctype/comment/comment.json || frappe/public/js/frappe/list/base_list.js:1256 || frappe/public/js/frappe/ui/filters/filter.js:18,doctype-json,Comment,"[""Option for the 'Comment Type' (Select) field in DocType 'Comment'""]",,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,"Tipo de comentario 'Like'='Me gusta' (glosario), no 'Como'.",,,
frappe:0de8b689c6317bc3,frappe,frappe,desk,desk,,Plataforma,Liked,Liked,,,Gustó,,Me gusta,,,,,frappe/desk/like.py:94,frappe/desk/like.py:94,frappe/desk/like.py:92,python,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,Contexto 'Liked' (like a documento); 'Gustó' es incorrecto. Consistente con glosario 'Likes'->'Me gusta'.,,,
frappe:e15ec22b631784a6,frappe,frappe,public,model;public,sí,Public,Liked By,Liked By,,,Gustado por,,Marcado con «Me gusta» por,,,,,frappe/model/meta.py:60,frappe/model/meta.py:60 || frappe/public/js/frappe/model/meta.js:216 || frappe/public/js/frappe/model/model.js:134,frappe/model/meta.py:60 || frappe/public/js/frappe/model/meta.js:216 || frappe/public/js/frappe/model/model.js:134,python,,[],,,,,,,existente mejorable,revisado segunda revisión Frappe 3,sí,sí,,,"Consistente con glosario Likes=Me gusta; ""Gustado por"" es incorrecto.",,,
frappe:2aaa2ff34b45dc77,frappe,frappe,public,public,,Public,Liked by me,Liked by me,,,,,Marcado por mí con «Me gusta»,,,,,frappe/public/js/frappe/list/list_view.js:804,frappe/public/js/frappe/list/list_view.js:804,,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión Frappe 2,sí,sí,,,,,,"POT-only: en el universo fresco, sin traducir"
frappe:77cd27f55c08dced,frappe,frappe,public,public,,Public,Liked by {0} people,Liked by {0} people,,,,,A {0} personas les gusta,,,,,frappe/public/js/frappe/ui/like.js:117,frappe/public/js/frappe/ui/like.js:117,,client-js,,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión Frappe 2,sí,sí,,,,,,"POT-only: en el universo fresco, sin traducir"
frappe:cab79a711921e35e,frappe,frappe,website,website,,Sitio Web,Likes,Likes,,,,,Me gusta,,Label of the likes (Int) field in DocType 'Help Article',etiqueta de campo/elemento,,frappe/website/doctype/help_article/help_article.json,frappe/website/doctype/help_article/help_article.json,frappe/website/doctype/help_article/help_article.json,doctype-json,Help Article,"[""Label of the likes (Int) field in DocType 'Help Article'""]",,,,,,,traducción propuesta,revisado segunda revisión Frappe 2,sí,sí,,,,,,
frappe:dec9a4326272460f,frappe,frappe,desk,desk,,Plataforma,Limit,Limit,,,Límite,,Límite,,Label of the limit (Int) field in DocType 'Bulk Update',etiqueta de campo/elemento,,frappe/desk/doctype/bulk_update/bulk_update.json,frappe/desk/doctype/bulk_update/bulk_update.json,frappe/desk/doctype/bulk_update/bulk_update.json,doctype-json,Bulk Update,"[""Label of the limit (Int) field in DocType 'Bulk Update'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto.,,,
frappe:2c431379a992784a,frappe,frappe,database,database,,Database,Limit must be a non-negative integer,Limit must be a non-negative integer,,,,,El límite debe ser un número entero no negativo,,,,,frappe/database/query.py:298,frappe/database/query.py:298,frappe/database/query.py:299,python,,[],,,,,,,traducción propuesta,revisado segunda revisión Frappe 3,sí,sí,,,,,,
frappe:e8ad207432ecf6b9,frappe,frappe,desk,desk,,Plataforma,Line,Line,,,Línea,,Línea,,Option for the 'Type' (Select) field in DocType 'Dashboard Chart',opción de campo select,,frappe/desk/doctype/dashboard_chart/dashboard_chart.json,frappe/desk/doctype/dashboard_chart/dashboard_chart.json,frappe/desk/doctype/dashboard_chart/dashboard_chart.json,doctype-json,Dashboard Chart,"[""Option for the 'Type' (Select) field in DocType 'Dashboard Chart'""]",,,,,,,existente correcta,revisado segunda revisión Frappe 3,sí,,,,Correcto (tipo de gráfico).,,,
