entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
crm:9e61b67334f461e2,crm,crm,fcrm,fcrm,,Fcrm,Lead Owner,Lead Owner,,,Propietario de la iniciativa,,Responsable del Lead,,Label of the lead_owner (Link) field in DocType 'CRM Lead',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_lead/crm_lead.json,doctype-json,Crm Lead,"[""Label of the lead_owner (Link) field in DocType 'CRM Lead'""]",,,,,,,existente mejorable,revisado inicial CRM + pase dirigido,sí,,,,"TERM: Owner->Responsable, Lead protegido en ingles.",,Propietario de la iniciativa,
crm:a3bba99ed02cafa7,crm,crm,fcrm,fcrm,,Fcrm,Lead Owner cannot be same as the Lead Email Address,Lead Owner cannot be same as the Lead Email Address,,,El propietario del cliente potencial no puede ser el mismo que la dirección de correo electrónico del cliente potencial,,El responsable del Lead no puede ser el mismo que la dirección de correo del Lea,,,,,crm/fcrm/doctype/crm_lead/crm_lead.py:144,crm/fcrm/doctype/crm_lead/crm_lead.py:144,crm/fcrm/doctype/crm_lead/crm_lead.py:142,doctype-controller,Crm Lead,[],,,,,,,existente mejorable,revisado inicial CRM + pase dirigido,sí,,,,TERM: Owner->Responsable; Lead protegido en ingles. | convergencia global Gettext v0.3.0,,El propietario del cliente potencial no puede ser el mismo que la dirección de correo electrónico del cliente potencial,
crm:9fca6ea4eb1e8d35,crm,crm,fcrm,fcrm;src,sí,Fcrm,Lead Sources,Lead Sources,,,,,Orígenes de Lead,,Label of a shortcut in the Frappe CRM Workspace,etiqueta de campo/elemento,,crm/fcrm/workspace/frappe_crm/frappe_crm.json,crm/fcrm/workspace/frappe_crm/frappe_crm.json || frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:7,crm/fcrm/workspace/frappe_crm/frappe_crm.json || frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:7,workspace,Frappe CRM (Workspace),"[""Label of a shortcut in the Frappe CRM Workspace""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Lead protegido; Source->Origen (cross-app).,,,
crm:bc08447ee5781857,crm,crm,fcrm,fcrm,,Fcrm,Lead Statuses,Lead Statuses,,,,,Estados de Lead,,Label of a shortcut in the Frappe CRM Workspace,etiqueta de campo/elemento,,crm/fcrm/workspace/frappe_crm/frappe_crm.json,crm/fcrm/workspace/frappe_crm/frappe_crm.json,crm/fcrm/workspace/frappe_crm/frappe_crm.json,workspace,Frappe CRM (Workspace),"[""Label of a shortcut in the Frappe CRM Workspace""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Lead protegido; Statuses->Estados.,,,
crm:5cb2da097dc38618,crm,crm,lead_syncing,lead_syncing,,Lead_Syncing,Lead Sync Source,Lead Sync Source,,,,,Lead Sync Source,,Name of a DocType,nombre de DocType,,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json,doctype-json,Lead Sync Source,"[""Name of a DocType""]",,,,,,,igual al inglés válida,revisado inicial CRM,sí,no,no,,Nombre de DocType con protegido Lead; se mantiene en inglés.,,,
crm:ac7286eae0fe5bbf,crm,crm,src,src,,Src,Lead Syncing,Lead Syncing,,,,,Sincronización de Leads,,,,,frontend/src/components/Settings/Settings.vue:232,frontend/src/components/Settings/Settings.vue:232,frontend/src/components/Settings/Settings.vue:237,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Lead preservado en inglés; compuesto.,,,
crm:14901118a6d80b45,crm,crm,src,src,,Src,Lead and deal visibility will no longer be restricted by the reporting tree. Are you sure?,Lead and deal visibility will no longer be restricted by the reporting tree. Are you sure?,,,,,La visibilidad de leads y deals ya no estará restringida por el árbol de reporte. ¿Está seguro?,,,,,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:311,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:311,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:311,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Lead/Deal preservados en inglés (plural).,,,
crm:6dae64cb162a79c2,crm,crm,fcrm,fcrm,,Fcrm,Lead from call {0},Lead from call {0},,,,,Lead de la llamada {0},,,,,crm/fcrm/doctype/crm_call_log/crm_call_log.py:287,crm/fcrm/doctype/crm_call_log/crm_call_log.py:287,crm/fcrm/doctype/crm_call_log/crm_call_log.py:287,doctype-controller,Crm Call Log,[],{0},,{0},ok,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Lead; placeholder {0} preservado,,,
crm:33752124e33af276,crm,crm,api,api,,Api,Lead generation channel analysis,Lead generation channel analysis,,,,,Análisis de canales de generación de Leads,,,,,crm/api/dashboard.py:985,crm/api/dashboard.py:985,crm/api/dashboard.py:985,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Leads,,,
crm:be61baf79d463759,crm,crm,lead_syncing,lead_syncing,,Lead_Syncing,Lead sync initiated.,Lead sync initiated.,,,,,Sincronización de Leads iniciada.,,,,,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.js:8,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.js:8,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.js:8,doctype-controller,Lead Sync Source,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Lead sync = sincronización de Leads; Leads protegido en inglés.,,,
crm:066ed90272db3956,crm,crm,src,src,,CRM,Lead sync source created successfully,Lead sync source created successfully,,,,,Lead Sync Source creado correctamente,,,,,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:289,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:289,,client-js,,[],,,,,,,traducción propuesta,aprobado (lote crm 1.81.2),sí,,,,lote crm 1.81.2: reusar de Lead Sync Source created successfully,,,"POT-only: en el universo fresco, sin traducir"
crm:7602f99eae00c04f,crm,crm,src,src,,Src,Lead sync source deleted successfully,Lead sync source deleted successfully,,,,,Lead sync source eliminado correctamente,,,,,frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:175,frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:175,frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:175,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Nombre de DocType conservado como en msgid.,Lead,Lead,
crm:772bfeac4d70eeb3,crm,crm,api,api,,Api,Lead to deal conversion pipeline,Lead to deal conversion pipeline,,,,,Pipeline de conversión de Lead a Deal,,,,,crm/api/dashboard.py:788,crm/api/dashboard.py:788,crm/api/dashboard.py:788,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,"reversión Pipeline, Lead y Deal",,,
crm:699548af9a8150ca,crm,crm,src,fcrm;src,sí,Src,Leads,Leads,,,Clientes potenciales,,Leads,,Label of a shortcut in the Frappe CRM Workspace,etiqueta de campo/elemento,,crm/fcrm/workspace/frappe_crm/frappe_crm.json,crm/fcrm/workspace/frappe_crm/frappe_crm.json || frontend/src/pages/InvalidPage.vue:9 || frontend/src/pages/Lead.vue:371 || frontend/src/pages/MobileLead.vue:239,crm/fcrm/workspace/frappe_crm/frappe_crm.json || frontend/src/pages/InvalidPage.vue:9 || frontend/src/pages/Lead.vue:369 || frontend/src/pages/MobileLead.vue:239,workspace,Frappe CRM (Workspace),"[""Label of a shortcut in the Frappe CRM Workspace""]",,,,,,,igual al inglés válida,revisado inicial CRM,sí,no,sí,,REVERSIÓN: 'Clientes potenciales'->Leads (protegido en inglés).,,,
crm:2d159a6cf4797aeb,crm,crm,src,src,,Src,Leads by Source,Leads by Source,,,,,Leads por origen,,,,,frontend/src/components/Dashboard/AddChartModal.vue:102,frontend/src/components/Dashboard/AddChartModal.vue:102,frontend/src/components/Dashboard/AddChartModal.vue:102,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Leads protegido; Source=origen,,,
crm:e00007236b25b67e,crm,crm,api,api,,Api,Leads by source,Leads by source,,,,,Leads por origen,,,,,crm/api/dashboard.py:984,crm/api/dashboard.py:984,crm/api/dashboard.py:984,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Leads; source->origen,,,
crm:3d21b9928b382df8,crm,crm,src,src,,Src,Learn about conditions,Learn about conditions,,,Aprende acerca de las condiciones,,Más información sobre las condiciones,,,,,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:158,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:158 || frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:238,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:158 || frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:238,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,Cross-app 'Learn about conditions'.,crm:crossapp,Más información sobre las condiciones,
crm:6cbe1ae061a14fe1,crm,crm,fcrm,fcrm,,Fcrm,Left,Left,,,Inactivo/Fuera,,Izquierda,,Label of the lft (Int) field in DocType 'CRM Sales Hierarchy',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_sales_hierarchy/crm_sales_hierarchy.json,crm/fcrm/doctype/crm_sales_hierarchy/crm_sales_hierarchy.json || crm/fcrm/doctype/crm_territory/crm_territory.json,crm/fcrm/doctype/crm_sales_hierarchy/crm_sales_hierarchy.json || crm/fcrm/doctype/crm_territory/crm_territory.json,doctype-json,Crm Sales Hierarchy,"[""Label of the lft (Int) field in DocType 'CRM Sales Hierarchy'"", ""Label of the lft (Int) field in DocType 'CRM Territory'""]",,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,Campo lft (nested-set). 'Inactivo/Fuera' es un error; Left=Izquierda.,,,
crm:99eea34852c8b3e6,crm,crm,src,src,,Src,Less than,Less than,,,,,Menor que,,,,,frontend/src/components/Filter.vue:393,frontend/src/components/Filter.vue:393,frontend/src/components/Filter.vue:367,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,operador de filtro,,,
crm:2a4b71e0501a756c,crm,crm,src,src,,Src,Less than or equal to,Less than or equal to,,,,,Menor o igual que,,,,,frontend/src/components/Filter.vue:395,frontend/src/components/Filter.vue:395,frontend/src/components/Filter.vue:369,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,operador de filtro,,,
crm:75a31103f22416bb,crm,crm,src,src,,Src,Library,Library,,,Biblioteca,,Biblioteca,,,,,frontend/src/components/FilesUploader/FilesUploaderArea.vue:47,frontend/src/components/FilesUploader/FilesUploaderArea.vue:47,frontend/src/components/FilesUploader/FilesUploaderArea.vue:47,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto.,Library,Biblioteca,
crm:0c226553fde572f8,crm,crm,src,src,,Src,Light,Light,,,Claro,,Claro,,,,,frontend/src/components/Settings/ThemeSwitcher.vue:41,frontend/src/components/Settings/ThemeSwitcher.vue:41,frontend/src/components/Settings/ThemeSwitcher.vue:41,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp Light->Claro,,,
crm:1ca315cfe0e6c36d,crm,crm,src,src,,Src,Like,Like,,,Como,,Me gusta,,,,,frontend/src/components/Filter.vue:301,frontend/src/components/Filter.vue:301 || frontend/src/components/Filter.vue:312 || frontend/src/components/Filter.vue:322 || frontend/src/components/Filter.vue:350 || frontend/src/components/Filter.vue:364,frontend/src/components/Filter.vue:275 || frontend/src/components/Filter.vue:286 || frontend/src/components/Filter.vue:296 || frontend/src/components/Filter.vue:324 || frontend/src/components/Filter.vue:338,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM + pase dirigido,sí,,,,TERM: Like -> Me gusta.,,Como,
crm:c5d2492de28baf3a,crm,crm,src,src,,Src,Link,Link,,,Enlace,,Enlace,,,,,frontend/src/components/FilesUploader/FilesUploaderArea.vue:51,frontend/src/components/FilesUploader/FilesUploaderArea.vue:51,frontend/src/components/FilesUploader/FilesUploaderArea.vue:51,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto.,Link,Enlace,
crm:3a6db237081a1511,crm,crm,fcrm,fcrm,,Fcrm,Linked Item {0} no longer exists,Linked Item {0} no longer exists,,,,,El artículo vinculado {0} ya no existe,,,,,crm/fcrm/doctype/crm_product/reconcile_job.py:79,crm/fcrm/doctype/crm_product/reconcile_job.py:79,crm/fcrm/doctype/crm_product/reconcile_job.py:100,doctype-controller,Crm Product,[],{0},,{0},ok,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Placeholder {0} preservado. Item(ERPNext)=artículo.,,,
crm:3a086105d0428d3a,crm,crm,fcrm,fcrm,,Fcrm,Links,Links,,,Enlaces,,Enlaces,,Label of the links (Table) field in DocType 'CRM Call Log',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_call_log/crm_call_log.json,crm/fcrm/doctype/crm_call_log/crm_call_log.json,crm/fcrm/doctype/crm_call_log/crm_call_log.json,doctype-json,Crm Call Log,"[""Label of the links (Table) field in DocType 'CRM Call Log'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,cross-app aprobado: Links,,,
crm:a8053400f7e3d171,crm,crm,src,fcrm;src,sí,Src,List,List,,,Lista,,Lista,,Label of the list_tab (Tab Break) field in DocType 'CRM View Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_form_script/crm_form_script.json,crm/fcrm/doctype/crm_form_script/crm_form_script.json || crm/fcrm/doctype/crm_view_settings/crm_view_settings.json || frontend/src/components/ViewControls.vue:381 || frontend/src/components/ViewControls.vue:599 || frontend/src/utils/view.js:12,crm/fcrm/doctype/crm_form_script/crm_form_script.json || crm/fcrm/doctype/crm_view_settings/crm_view_settings.json || frontend/src/components/ViewControls.vue:382 || frontend/src/components/ViewControls.vue:597 || frontend/src/utils/view.js:12,doctype-json,Crm Form Script,"[""Label of the list_tab (Tab Break) field in DocType 'CRM View Settings'"", ""Option for the 'Apply To' (Select) field in DocType 'CRM Form Script'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app: List=Lista.,,,
crm:b4b40236104d80f7,crm,crm,src,src,,Src,Listen,Listen,,,,,Escuchar,,,,,frontend/src/components/Activities/CallArea.vue:66,frontend/src/components/Activities/CallArea.vue:66,frontend/src/components/Activities/CallArea.vue:66,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:b0d43d6f670d5cd4,crm,crm,fcrm,fcrm,,Fcrm,Load Default Columns,Load Default Columns,,,,,Cargar columnas predeterminadas,,Label of the load_default_columns (Check) field in DocType 'CRM View Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_view_settings/crm_view_settings.json,crm/fcrm/doctype/crm_view_settings/crm_view_settings.json,crm/fcrm/doctype/crm_view_settings/crm_view_settings.json,doctype-json,Crm View Settings,"[""Label of the load_default_columns (Check) field in DocType 'CRM View Settings'""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,crossapp Load Default Columns->Cargar columnas predeterminadas,,,
crm:fc088c6e01b94376,crm,crm,src,src,,Src,Load More,Load More,,,Carga más,,Cargar más,,,,,frontend/src/components/Kanban/KanbanView.vue:144,frontend/src/components/Kanban/KanbanView.vue:144 || frontend/src/components/Settings/EmailTemplate/EmailTemplates.vue:142 || frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:114 || frontend/src/components/Settings/Users.vue:153,frontend/src/components/Kanban/KanbanView.vue:144 || frontend/src/components/Settings/EmailTemplate/EmailTemplates.vue:142 || frontend/src/components/Settings/LeadSyncing/LeadSyncSources.vue:114 || frontend/src/components/Settings/Users.vue:153,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,cross-app Load More=Cargar más; 'Carga más' incorrecto,,,
crm:191e3eaecea0df51,crm,crm,src,src,,Src,Loading...,Loading...,,,Cargando...,,Cargando...,,,,,frontend/src/components/Activities/Activities.vue:19,frontend/src/components/Activities/Activities.vue:19 || frontend/src/components/Activities/DataFields.vue:35 || frontend/src/components/Modals/FieldLayoutDialog.vue:30 || frontend/src/pages/Deal.vue:186 || frontend/src/pages/MobileDeal.vue:121,frontend/src/components/Activities/Activities.vue:19 || frontend/src/components/Activities/DataFields.vue:35 || frontend/src/components/Modals/FieldLayoutDialog.vue:30 || frontend/src/pages/Deal.vue:186 || frontend/src/pages/MobileDeal.vue:121,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:e8f2bdf766afc87b,crm,crm,fcrm,fcrm,,Fcrm,Log,Log,,,Registro,,Registro,,Label of the log_tab (Tab Break) field in DocType 'CRM Deal',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_deal/crm_deal.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json,doctype-json,Crm Deal,"[""Label of the log_tab (Tab Break) field in DocType 'CRM Deal'"", ""Label of the log_tab (Tab Break) field in DocType 'CRM Lead'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto.,Log,Registro,
crm:7ae328ec4779211b,crm,crm,src,src,,Src,Log ID,Log ID,,,,,ID de registro,,,,,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:23,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:23,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:23,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Log ID = ID del registro de fallo.,ID,ID,
crm:93e75e09da7c3509,crm,crm,src,src,,Src,Log a Call,Log a Call,,,,,Registrar una llamada,,,,,frontend/src/components/Activities/ActivityHeader.vue:120,frontend/src/components/Activities/ActivityHeader.vue:120 || frontend/src/components/Activities/ActivityHeader.vue:163,frontend/src/components/Activities/ActivityHeader.vue:136 || frontend/src/components/Activities/ActivityHeader.vue:179,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:eaae7739b0eb46a1,crm,crm,src,src,,Src,Login to Frappe Cloud?,Login to Frappe Cloud?,,,¿Iniciar sesión en Frappe Cloud?,,¿Iniciar sesión en Frappe Cloud?,,,,,frontend/src/composables/frappecloud.js:23,frontend/src/composables/frappecloud.js:23,frontend/src/composables/frappecloud.js:23,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Frappe Cloud marca preservada.,,,
crm:099bd40c02af3c5f,crm,crm,src,src,,Src,Login with Different Account,Login with Different Account,,,,,Iniciar sesión con otra cuenta,,,,,frontend/src/pages/NotPermitted.vue:21,frontend/src/pages/NotPermitted.vue:21,frontend/src/pages/NotPermitted.vue:21,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Acción de login.,,,
crm:bce05bb62c8f16f9,crm,crm,fcrm,fcrm,,Domain_Enrichment,Logo,Logo,,,Logo,,Logo,,Label of the brand_logo (Attach) field in DocType 'FCRM Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,doctype-json,Fcrm Settings,"[""Label of the brand_logo (Attach) field in DocType 'FCRM Settings'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado: Logo->Logo. Corrige estado upstream 'igual al inglés requiere revisión'.,,,
crm:90742ac47eb4718a,crm,crm,fcrm,fcrm,,CRM,Lost,Lost,,,Perdido,,Perdido,,CRM,estado,comercial,crm/fcrm/doctype/crm_deal_status/crm_deal_status.json,crm/fcrm/doctype/crm_deal_status/crm_deal_status.json || crm/fcrm/doctype/crm_lead_status/crm_lead_status.json,crm/fcrm/doctype/crm_deal_status/crm_deal_status.json || crm/fcrm/doctype/crm_lead_status/crm_lead_status.json,doctype-json,Crm Deal Status,"[""Option for the 'Type' (Select) field in DocType 'CRM Deal Status'"", ""Option for the 'Type' (Select) field in DocType 'CRM Lead Status'""]",,,,,,,existente correcta,revisado inicial CRM,sí,no,sí,,"LOCKED excepción: 'Perdida'->'Perdido' (masculino, estado de Deal).",Lost,Perdido,
crm:5b55bb8d9affd508,crm,crm,src,src,,Src,Lost Deal Reasons,Lost Deal Reasons,,,,,Razones de Deals perdidos,,,,,frontend/src/components/Dashboard/AddChartModal.vue:94,frontend/src/components/Dashboard/AddChartModal.vue:94,frontend/src/components/Dashboard/AddChartModal.vue:94,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Deal protegido; Lost=perdido,,,
crm:1b45f9f6cae5471b,crm,crm,fcrm,fcrm,,Fcrm,Lost Details,Lost Details,,,,,Detalles de la pérdida,,Label of the lost_details_tab (Tab Break) field in DocType 'CRM Deal',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_deal/crm_deal.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json,doctype-json,Crm Deal,"[""Label of the lost_details_tab (Tab Break) field in DocType 'CRM Deal'"", ""Label of the lost_details_tab (Tab Break) field in DocType 'CRM Lead'""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Lost Details = detalles del Deal perdido.,Lost,Perdido,
crm:23a8a2ab9035bbbe,crm,crm,fcrm,fcrm;src,sí,Fcrm,Lost Notes,Lost Notes,,,,,Notas de la pérdida,,Label of the lost_notes (Text) field in DocType 'CRM Deal',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_deal/crm_deal.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json || frontend/src/components/Modals/LostReasonModal.vue:28,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json || frontend/src/components/Modals/LostReasonModal.vue:28,doctype-json,Crm Deal,"[""Label of the lost_notes (Text) field in DocType 'CRM Deal'"", ""Label of the lost_notes (Text) field in DocType 'CRM Lead'""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,,Note,Nota,
crm:261d1cd3c18aa74f,crm,crm,src,src,,Src,"Lost Notes are required when Lost Reason is ""Other""","Lost Notes are required when Lost Reason is ""Other""",,,,,"Las notas de pérdida son obligatorias cuando la razón de la pérdida es ""Other""",,,,,frontend/src/components/Modals/LostReasonModal.vue:84,frontend/src/components/Modals/LostReasonModal.vue:84,frontend/src/components/Modals/LostReasonModal.vue:84,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,"""Other"" es valor literal de opción; se conserva.",,,
crm:71074d9c86fad392,crm,crm,fcrm,fcrm;src,sí,Fcrm,Lost Reason,Lost Reason,,,Razón de la pérdida,,Razón de la pérdida,,Label of the lost_reason (Data) field in DocType 'CRM Lost Reason',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_deal/crm_deal.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json || crm/fcrm/doctype/crm_lost_reason/crm_lost_reason.json || frontend/src/components/Modals/LostReasonModal.vue:14 || frontend/src/components/Modals/LostReasonModal.vue:2,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_lead/crm_lead.json || crm/fcrm/doctype/crm_lost_reason/crm_lost_reason.json || frontend/src/components/Modals/LostReasonModal.vue:2 || frontend/src/components/Modals/LostReasonModal.vue:14,doctype-json,Crm Deal,"[""Label of the lost_reason (Data) field in DocType 'CRM Lost Reason'"", ""Label of the lost_reason (Link) field in DocType 'CRM Deal'"", ""Label of the lost_reason (Link) field in DocType 'CRM Lead'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto.,Lost Reason,Razón de la pérdida,
crm:f106f53576d96830,crm,crm,src,src,,Src,Lost Reason is required,Lost Reason is required,,,,,La razón de la pérdida es obligatoria,,,,,frontend/src/components/Modals/LostReasonModal.vue:80,frontend/src/components/Modals/LostReasonModal.vue:80,frontend/src/components/Modals/LostReasonModal.vue:80,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Lost Reason=Razón de la pérdida (cross-app).,,,
crm:6e0525229bc4bc7d,crm,crm,api,api,,Api,Lost deal reasons,Lost deal reasons,,,,,Razones de Deals perdidos,,,,,crm/api/dashboard.py:937,crm/api/dashboard.py:937,crm/api/dashboard.py:937,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Deal; lost->perdido,,,
crm:4830ddf89ce1dd55,crm,crm,fcrm,fcrm,,Fcrm,Low,Low,,,Bajo,,Baja,,Option for the 'Priority' (Select) field in DocType 'CRM Task',opción de campo select,,crm/fcrm/doctype/crm_task/crm_task.json,crm/fcrm/doctype/crm_task/crm_task.json,crm/fcrm/doctype/crm_task/crm_task.json,doctype-json,Crm Task,"[""Option for the 'Priority' (Select) field in DocType 'CRM Task'""]",,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,"cross-app aprobado: Low->'Baja' (prioridad, femenino)",,,
crm:53d0d196535de9e2,crm,crm,src,src,,Src,Make Call,Make Call,,,,,Hacer llamada,,,,,frontend/src/components/Telephony/CallUI.vue:6,frontend/src/components/Telephony/CallUI.vue:6 || frontend/src/pages/Contact.vue:92,frontend/src/components/Telephony/CallUI.vue:6 || frontend/src/pages/Contact.vue:92,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,acción telefonía,,,
crm:26ac60f67e97ec0a,crm,crm,src,src,,Src,Make Private,Make Private,,,,,Hacer privada,,,,,frontend/src/components/Activities/AttachmentArea.vue:39,frontend/src/components/Activities/AttachmentArea.vue:39 || frontend/src/components/ViewControls.vue:1128,frontend/src/components/Activities/AttachmentArea.vue:39 || frontend/src/components/ViewControls.vue:1105,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:987fcd6126a6a741,crm,crm,src,src,,Src,Make Public,Make Public,,,,,Hacer pública,,,,,frontend/src/components/Activities/AttachmentArea.vue:39,frontend/src/components/Activities/AttachmentArea.vue:39 || frontend/src/components/ViewControls.vue:1128,frontend/src/components/Activities/AttachmentArea.vue:39 || frontend/src/components/ViewControls.vue:1105,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
