entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
erpnext:3c0c2242a81b93ac,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry - {0} is outdated. Please close the POS and create a new POS Opening Entry.,POS Opening Entry - {0} is outdated. Please close the POS and create a new POS Opening Entry.,,,Entrada de Apertura de PdV - {0} está desactualizada. Cierre el PdV y cree una nueva.,,Entrada de Apertura de PdV - {0} está desactualizada. Cierre el PdV y cree una nueva.,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1249,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1249,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1249,doctype-controller,Sales Invoice,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:8e2ade47a4520120,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry Cancellation Error,POS Opening Entry Cancellation Error,,,,,Error al Cancelar la Entrada de Apertura de PdV,,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:121,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:121,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:121,doctype-controller,Pos Opening Entry,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Titulo de error POS Opening Entry cancellation.,,,
erpnext:adfe32c1137244af,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry Detail,POS Opening Entry Detail,,,Detalle de entrada de apertura de punto de venta,,Detalle de entrada de apertura de punto de venta,,Name of a DocType,nombre de DocType,,erpnext/accounts/doctype/pos_opening_entry_detail/pos_opening_entry_detail.json,erpnext/accounts/doctype/pos_opening_entry_detail/pos_opening_entry_detail.json,erpnext/accounts/doctype/pos_opening_entry_detail/pos_opening_entry_detail.json,doctype-json,Pos Opening Entry Detail,"[""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"POS Opening Entry Detail->Detalle de entrada de apertura de PdV; se conserva forma existente, aceptable.",,,
erpnext:353a7c81a63c8f56,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry Exists,POS Opening Entry Exists,,,,,El Registro de Apertura de PdV ya existe,,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:67,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:67,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:67,doctype-controller,Pos Opening Entry,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS Opening Entry→Registro de Apertura de PdV.,,,
erpnext:a0008ae3d4962fc6,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry Missing,POS Opening Entry Missing,,,,,Falta el Registro de Apertura de POS,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1234,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1234,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1234,doctype-controller,Sales Invoice,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS Opening Entry; título de error.,,,
erpnext:400f23a81074aa13,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Opening Entry cannot be cancelled as unconsolidated Invoices exists.,POS Opening Entry cannot be cancelled as unconsolidated Invoices exists.,,,,,La Entrada de Apertura de PdV no puede cancelarse porque existen facturas sin consolidar.,,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:122,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:122,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:122,doctype-controller,Pos Opening Entry,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:f99e5e3b77862e15,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Payment Method,POS Payment Method,,,Método de Pago PdV,,Método de Pago de PDV,,Name of a DocType,nombre de DocType,,erpnext/accounts/doctype/pos_payment_method/pos_payment_method.json,erpnext/accounts/doctype/pos_payment_method/pos_payment_method.json,erpnext/accounts/doctype/pos_payment_method/pos_payment_method.json,doctype-json,Pos Payment Method,"[""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:bc70289f50121ba3,erpnext,erpnext,accounts,accounts;selling;workspace_sidebar,sí,Contabilidad,POS Profile,POS Profile,,,Perfil de PdV,,Perfil de PdV,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.json || erpnext/accounts/doctype/pos_profile/pos_profile.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/pos_register/pos_register.js:32 || erpnext/accounts/report/pos_register/pos_register.py:117 || erpnext/accounts/report/pos_register/pos_register.py:188 || erpnext/selling/page/point_of_sale/pos_controller.js:71 || erpnext/workspace_sidebar/selling.json,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.json || erpnext/accounts/doctype/pos_profile/pos_profile.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/pos_register/pos_register.js:32 || erpnext/accounts/report/pos_register/pos_register.py:117 || erpnext/accounts/report/pos_register/pos_register.py:188 || erpnext/selling/page/point_of_sale/pos_controller.js:71 || erpnext/workspace_sidebar/selling.json,doctype-json,Pos Closing Entry,"[""Label of a Workspace Sidebar Item"", ""Label of the pos_profile (Link) field in DocType 'POS Closing Entry'"", ""Label of the pos_profile (Link) field in DocType 'POS Invoice'"", ""Label of the pos_profile (Link) field in DocType 'POS Opening Entry'"", ""Label of the pos_profile (Link) field in DocType 'Sales Invoice'"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS Profile; PdV aceptable y consistente.,,,
erpnext:96b6855fc66be6ff,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile - {0} has multiple open POS Opening Entries. Please close or cancel the existing entries before proceeding.,POS Profile - {0} has multiple open POS Opening Entries. Please close or cancel the existing entries before proceeding.,,,Perfil de PdV - {0} tiene varias entradas de apertura de PdV abiertas. Cierre o cancele las entradas existentes antes de continuar.,,Perfil de PdV - {0} tiene varias entradas de apertura de PdV abiertas. Cierre o cancele las entradas existentes antes de continuar.,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1242,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1242,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1242,doctype-controller,Sales Invoice,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Placeholder {0}; correcta.,,,
erpnext:b148e7b5fc5cf887,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile - {0} is currently open. Please close the POS or cancel the existing POS Opening Entry before cancelling this POS Closing Entry.,POS Profile - {0} is currently open. Please close the POS or cancel the existing POS Opening Entry before cancelling this POS Closing Entry.,,,El perfil de PdV {0} está abierto. Cierre el PdV o cancele la entrada de apertura antes de cancelar esta entrada de cierre.,,El perfil de PdV {0} está abierto. Cierre el PdV o cancele la entrada de apertura antes de cancelar esta entrada de cierre.,,,,,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:247,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:247,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:247,doctype-controller,Pos Closing Entry,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Correcta; placeholder {0} preservado; POS->PdV.,,,
erpnext:eeffd9c612c6c248,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile User,POS Profile User,,,Usuario de Perfil PdV,,Usuario del Perfil de POS,,Name of a DocType,nombre de DocType,,erpnext/accounts/doctype/pos_profile_user/pos_profile_user.json,erpnext/accounts/doctype/pos_profile_user/pos_profile_user.json,erpnext/accounts/doctype/pos_profile_user/pos_profile_user.json,doctype-json,Pos Profile User,"[""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS uniforme; 'PdV'->POS.,,,
erpnext:591ac56b21608485,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile doesn't match {},POS Profile doesn't match {},,,El perfil de PdV no coincide con {},,El Perfil de PdV no coincide con {},,,,,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:122,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:122 || erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:187,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:122 || erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.py:187,doctype-controller,Pos Closing Entry,[],{},{},{},ok,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS Profile=Perfil de PdV,,,
erpnext:31ad89888db0b0c3,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile is mandatory to mark this invoice as POS Transaction.,POS Profile is mandatory to mark this invoice as POS Transaction.,,,El Perfil de PdV es obligatorio para marcar esta factura como transacción POS.,,El Perfil de PdV es obligatorio para marcar esta factura como transacción de PdV.,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1202,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1202,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1202,doctype-controller,Sales Invoice,[],,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Consistencia: POS→PdV en todo el mensaje (la actual deja 'POS').,,,
erpnext:a8b426e8cfc3ebf5,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile required to make POS Entry,POS Profile required to make POS Entry,,,Se requiere un Perfil de PdV para crear entradas en el punto de venta,,Se requiere un Perfil de POS para crear un registro de POS,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1431,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1431,erpnext/accounts/doctype/sales_invoice/sales_invoice.py:1431,doctype-controller,Sales Invoice,[],,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS estándar (no 'PdV'/'punto de venta' mezclados).,,,
erpnext:63ad95da4fe81751,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile {0} cannot be disabled as there are ongoing POS sessions.,POS Profile {0} cannot be disabled as there are ongoing POS sessions.,,,,,No se puede deshabilitar el Perfil de Punto de Venta {0} porque hay sesiones de Punto de Venta en curso.,,,,,erpnext/accounts/doctype/pos_profile/pos_profile.py:113,erpnext/accounts/doctype/pos_profile/pos_profile.py:113,erpnext/accounts/doctype/pos_profile/pos_profile.py:113,doctype-controller,Pos Profile,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS->Punto de Venta; conserva {0}.,,,
erpnext:6a1b32c63a8481b6,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile {} contains Mode of Payment {}. Please remove them to disable this mode.,POS Profile {} contains Mode of Payment {}. Please remove them to disable this mode.,,,"El perfil de punto de venta {} contiene el modo de pago {}. Por favor, elimínelos para desactivar este modo.",,El perfil de punto de venta {} contiene la forma de pago {}. Elimínela para desactivar esta forma.,,,,,erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py:63,erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py:63,erpnext/accounts/doctype/mode_of_payment/mode_of_payment.py:63,doctype-controller,Mode Of Payment,[],{};{},{};{},{};{},ok,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,POS->Punto de Venta; conserva ambos {}.,,,
erpnext:4325ca61aa437d70,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile {} does not belong to company {},POS Profile {} does not belong to company {},,,El Perfil de PdV {} no pertenece a la Empresa {},,El Perfil de PdV {} no pertenece a la Empresa {},,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:58,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:58,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:58,doctype-controller,Pos Opening Entry,[],{};{},{};{},{};{},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:211def6bdf771529,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile {} does not exist.,POS Profile {} does not exist.,,,El Perfil de PdV {} no existe.,,El Perfil de PdV {} no existe.,,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:47,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:47,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:47,doctype-controller,Pos Opening Entry,[],{},{},{},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:928d68e8bc657a54,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Profile {} is disabled.,POS Profile {} is disabled.,,,El perfil PdV {} está deshabilitado.,,El perfil PdV {} está deshabilitado.,,,,,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:54,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:54,erpnext/accounts/doctype/pos_opening_entry/pos_opening_entry.py:54,doctype-controller,Pos Opening Entry,[],{},{},{},ok,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Placeholder {} preservado.,,,
erpnext:b6b04cc25675f400,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Register,POS Register,,,Registro PdV,,Registro PdV,,Name of a report,nombre de reporte,,erpnext/accounts/report/pos_register/pos_register.json,erpnext/accounts/report/pos_register/pos_register.json,erpnext/accounts/report/pos_register/pos_register.json,report,,"[""Name of a report""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"POS Register->Registro PdV, correcta (nombre de reporte).",,,
erpnext:1eca1416132accb1,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Search Fields,POS Search Fields,,,Campos de búsqueda en el PdV,,Campos de búsqueda en el PdV,,Label of the pos_search_fields (Table) field in DocType 'POS Settings',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_search_fields/pos_search_fields.json,erpnext/accounts/doctype/pos_search_fields/pos_search_fields.json || erpnext/accounts/doctype/pos_settings/pos_settings.json,erpnext/accounts/doctype/pos_search_fields/pos_search_fields.json || erpnext/accounts/doctype/pos_settings/pos_settings.json,doctype-json,Pos Search Fields,"[""Label of the pos_search_fields (Table) field in DocType 'POS Settings'"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,,,,
erpnext:6bfb0ce1e818dd56,erpnext,erpnext,accounts,accounts,,Contabilidad,POS Transactions,POS Transactions,,,Transacciones de PdV,,Transacciones de Punto de Venta,,Label of the pos_invoices (Table) field in DocType 'POS Closing Entry',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json,erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json,doctype-json,Pos Closing Entry,"[""Label of the pos_invoices (Table) field in DocType 'POS Closing Entry'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,PdV->Punto de Venta (glosario).,,,
erpnext:55c6d5dcbd97a97a,erpnext,erpnext,accounts,accounts,,Contabilidad,PSOA Cost Center,PSOA Cost Center,,,Centro de costos de PSOA,,Centro de costos de PSOA,,Name of a DocType,nombre de DocType,,erpnext/accounts/doctype/psoa_cost_center/psoa_cost_center.json,erpnext/accounts/doctype/psoa_cost_center/psoa_cost_center.json,erpnext/accounts/doctype/psoa_cost_center/psoa_cost_center.json,doctype-json,Psoa Cost Center,"[""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,PSOA=sigla técnica se conserva,,,
erpnext:7a1fe264e580f91f,erpnext,erpnext,accounts,accounts,,Contabilidad,PSOA Project,PSOA Project,,,Proyecto PSOA,,Proyecto PSOA,,Name of a DocType,nombre de DocType,,erpnext/accounts/doctype/psoa_project/psoa_project.json,erpnext/accounts/doctype/psoa_project/psoa_project.json,erpnext/accounts/doctype/psoa_project/psoa_project.json,doctype-json,Psoa Project,"[""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Sigla PSOA se mantiene; correcto.,,,
erpnext:bcf404b460361dee,erpnext,erpnext,accounts,accounts;selling;stock,sí,Contabilidad,Packed Items,Packed Items,,,Productos Empacados,,Artículos empacados,,Label of the packed_items (Table) field in DocType 'Delivery Note',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_invoice/pos_invoice.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,doctype-json,Pos Invoice,"[""Label of the packed_items (Table) field in DocType 'Delivery Note'"", ""Label of the packed_items (Table) field in DocType 'POS Invoice'"", ""Label of the packed_items (Table) field in DocType 'Sales Invoice'"", ""Label of the packed_items (Table) field in DocType 'Sales Order'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"Item->Artículo (glosario), no 'Productos'.",,,
erpnext:d25f16b64c4f0413,erpnext,erpnext,accounts,accounts;selling;stock,sí,Contabilidad,Packing List,Packing List,,,Lista de Embalaje,,Lista de Embalaje,,Label of the packing_list (Section Break) field in DocType 'Delivery Note',etiqueta de campo/elemento,,erpnext/accounts/doctype/pos_invoice/pos_invoice.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/selling/doctype/sales_order/sales_order.json || erpnext/stock/doctype/delivery_note/delivery_note.json,doctype-json,Pos Invoice,"[""Label of the packing_list (Section Break) field in DocType 'Delivery Note'"", ""Label of the packing_list (Section Break) field in DocType 'POS Invoice'"", ""Label of the packing_list (Section Break) field in DocType 'Sales Invoice'"", ""Label of the packing_list (Section Break) field in DocType 'Sales Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Packing List; correcto.,,,
erpnext:8ca4b2d1aea4a75c,erpnext,erpnext,accounts,accounts,,Contabilidad,Page Break After Each SoA,Page Break After Each SoA,,,,,Salto de Página Después de Cada Estado de Cuenta,,Label of the include_break (Check) field in DocType 'Process Statement Of Accounts',etiqueta de campo/elemento,,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.json,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.json,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.json,doctype-json,Process Statement Of Accounts,"[""Label of the include_break (Check) field in DocType 'Process Statement Of Accounts'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,SoA=Statement of Accounts=Estado de Cuenta; Page Break=Salto de Página.,,,
erpnext:e56c28115e04a176,erpnext,erpnext,accounts,accounts,,Tesorería,Paid,Paid,,,Pagado,,Pagado,,Tesorería,estado,contable,erpnext/accounts/doctype/payment_request/payment_request.json,erpnext/accounts/doctype/payment_request/payment_request.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.py:295,erpnext/accounts/doctype/payment_request/payment_request.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.py:295,doctype-json,Payment Request,"[""Option for the 'Status' (Select) field in DocType 'POS Invoice'"", ""Option for the 'Status' (Select) field in DocType 'Payment Request'"", ""Option for the 'Status' (Select) field in DocType 'Purchase Invoice'"", ""Option for the 'Status' (Select) field in DocType 'Sales Invoice'""]",,,,,,,existente correcta,revisado (muestra etapa 2),sí,,,,,,,
erpnext:f89eef35f8471072,erpnext,erpnext,accounts,accounts;selling,sí,Contabilidad,Paid Amount,Paid Amount,,,Cantidad Pagada,,Importe Pagado,,Label of the paid_amount (Currency) field in DocType 'Overdue Payment',etiqueta de campo/elemento,,erpnext/accounts/doctype/overdue_payment/overdue_payment.json,erpnext/accounts/doctype/overdue_payment/overdue_payment.json || erpnext/accounts/doctype/payment_entry/payment_entry.json || erpnext/accounts/doctype/payment_schedule/payment_schedule.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.js:311 || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:173 || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/accounts_receivable/accounts_receivable.py:1216 || erpnext/accounts/report/accounts_receivable_summary/accounts_receivable_summary.py:165 || erpnext/accounts/report/customer_ledger_summary/customer_ledger_summary.py:201 || erpnext/accounts/report/pos_register/pos_register.py:209 || erpnext/selling/page/point_of_sale/pos_payment.js:697 || erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.py:277 || erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.py:56,erpnext/accounts/doctype/overdue_payment/overdue_payment.json || erpnext/accounts/doctype/payment_entry/payment_entry.json || erpnext/accounts/doctype/payment_schedule/payment_schedule.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.js:311 || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts_accounts_receivable.html:173 || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json || erpnext/accounts/report/accounts_receivable/accounts_receivable.py:1214 || erpnext/accounts/report/accounts_receivable_summary/accounts_receivable_summary.py:165 || erpnext/accounts/report/customer_ledger_summary/customer_ledger_summary.py:201 || erpnext/accounts/report/pos_register/pos_register.py:209 || erpnext/selling/page/point_of_sale/pos_payment.js:697 || erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.py:56 || erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.py:277,doctype-json,Overdue Payment,"[""Label of the paid_amount (Currency) field in DocType 'Overdue Payment'"", ""Label of the paid_amount (Currency) field in DocType 'POS Invoice'"", ""Label of the paid_amount (Currency) field in DocType 'Payment Entry'"", ""Label of the paid_amount (Currency) field in DocType 'Payment Schedule'"", ""Label of the paid_amount (Currency) field in DocType 'Purchase Invoice'"", ""Label of the paid_amount (Currency) field in DocType 'Sales Invoice'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,"Paid Amount->Importe Pagado (monetario, no 'Cantidad').",,,
erpnext:7aad5250cc73594e,erpnext,erpnext,accounts,accounts,,Contabilidad,Paid Amount (Company Currency),Paid Amount (Company Currency),,,Monto pagado (Divisa por defecto),,Importe pagado (Divisa de la Empresa),,Label of the base_paid_amount (Currency) field in DocType 'POS Invoice',etiqueta de campo/elemento,,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json || erpnext/accounts/doctype/payment_schedule/payment_schedule.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json,erpnext/accounts/doctype/payment_entry/payment_entry.json || erpnext/accounts/doctype/payment_schedule/payment_schedule.json || erpnext/accounts/doctype/pos_invoice/pos_invoice.json || erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json || erpnext/accounts/doctype/sales_invoice/sales_invoice.json,doctype-json,Payment Entry,"[""Label of the base_paid_amount (Currency) field in DocType 'POS Invoice'"", ""Label of the base_paid_amount (Currency) field in DocType 'Payment Entry'"", ""Label of the base_paid_amount (Currency) field in DocType 'Payment Schedule'"", ""Label of the base_paid_amount (Currency) field in DocType 'Purchase Invoice'"", ""Label of the base_paid_amount (Currency) field in DocType 'Sales Invoice'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Amount=Importe; Company Currency=Divisa de la Empresa.,,,
erpnext:33a35f1c0f046c04,erpnext,erpnext,accounts,accounts,,Contabilidad,Paid Amount After Tax,Paid Amount After Tax,,,Importe pagado después de impuestos,,Importe pagado después de impuestos,,Label of the paid_amount_after_tax (Currency) field in DocType 'Payment Entry',etiqueta de campo/elemento,,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,doctype-json,Payment Entry,"[""Label of the paid_amount_after_tax (Currency) field in DocType 'Payment Entry'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Amount→Importe; correcta.,,,
erpnext:4709a920b122302f,erpnext,erpnext,accounts,accounts,,Contabilidad,Paid Amount After Tax (Company Currency),Paid Amount After Tax (Company Currency),,,Importe pagado después de impuestos (moneda de la empresa),,Importe Pagado Después de Impuestos (Moneda de la Empresa),,Label of the base_paid_amount_after_tax (Currency) field in DocType 'Payment Entry',etiqueta de campo/elemento,,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,erpnext/accounts/doctype/payment_entry/payment_entry.json,doctype-json,Payment Entry,"[""Label of the base_paid_amount_after_tax (Currency) field in DocType 'Payment Entry'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext contabilidad finanzas,sí,sí,,,Etiqueta de campo; capitalizar y Company Currency->Moneda de la Empresa.,,,
