entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
erpnext:7c0019d784327e4a,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Plan time logs outside Workstation working hours,Plan time logs outside Workstation working hours,,,Planifique registros de tiempo fuera del horario laboral de la estación de trabajo,,Planifique registros de tiempo fuera del horario laboral de la estación de trabajo,,Description of the 'Allow Overtime' (Check) field in DocType 'Manufacturing Settings',descripción,,erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.json,erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.json,erpnext/manufacturing/doctype/manufacturing_settings/manufacturing_settings.json,doctype-json,Manufacturing Settings,"[""Description of the 'Allow Overtime' (Check) field in DocType 'Manufacturing Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:5e38eaf2b01e3c7c,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned End Date,Planned End Date,,,Fecha de finalización planeada,,Fecha de finalización planificada,,Label of the planned_end_date (Datetime) field in DocType 'Work Order',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/work_order/work_order.json,erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:236,erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:236,doctype-json,Work Order,"[""Label of the planned_end_date (Datetime) field in DocType 'Work Order'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,Corrección de terminología/naturalidad ERPNext.,,,
erpnext:9fe7a51248196e3c,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned End Date cannot be before Planned Start Date,Planned End Date cannot be before Planned Start Date,,,,,La fecha de fin planificada no puede ser anterior a la fecha de inicio planificada,,,,,erpnext/manufacturing/doctype/work_order/work_order.py:300,erpnext/manufacturing/doctype/work_order/work_order.py:300,,doctype-controller,Work Order,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción propuesta (celda vacía).,,,"POT-only: en el universo fresco, sin traducir"
erpnext:4441dda0791169f3,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned End Time,Planned End Time,,,Tiempo de finalización planeado,,Tiempo de finalización planeado,,Label of the planned_end_time (Datetime) field in DocType 'Work Order Operation',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,doctype-json,Work Order Operation,"[""Label of the planned_end_time (Datetime) field in DocType 'Work Order Operation'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:48c62dad5c9eca91,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned Operating Cost,Planned Operating Cost,,,Costos operativos planeados,,Costos operativos planeados,,Label of the planned_operating_cost (Currency) field in DocType 'Work Order Operation',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/work_order/work_order.json,erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,doctype-json,Work Order,"[""Label of the planned_operating_cost (Currency) field in DocType 'Work Order Operation'"", ""Label of the planned_operating_cost (Currency) field in DocType 'Work Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:3c9efca4a752bb47,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned Purchase Order,Planned Purchase Order,,,,,Orden de compra planificada,,,,,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1044,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1044,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1044,report,,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción propuesta (celda vacía).,,,
erpnext:c0e52fccdba0e88b,erpnext,erpnext,manufacturing,manufacturing;stock,sí,Manufactura,Planned Qty,Planned Qty,,,Cant. planificada,,Cant. planificada,,Label of the planned_qty (Float) field in DocType 'Bin',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/master_production_schedule_item/master_production_schedule_item.json,erpnext/manufacturing/doctype/master_production_schedule_item/master_production_schedule_item.json || erpnext/manufacturing/doctype/production_plan_item/production_plan_item.json || erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1032 || erpnext/stock/doctype/bin/bin.json || erpnext/stock/report/stock_projected_qty/stock_projected_qty.py:148,erpnext/manufacturing/doctype/master_production_schedule_item/master_production_schedule_item.json || erpnext/manufacturing/doctype/production_plan_item/production_plan_item.json || erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1032 || erpnext/stock/doctype/bin/bin.json || erpnext/stock/report/stock_projected_qty/stock_projected_qty.py:148,doctype-json,Master Production Schedule Item,"[""Label of the planned_qty (Float) field in DocType 'Bin'"", ""Label of the planned_qty (Float) field in DocType 'Master Production Schedule Item'"", ""Label of the planned_qty (Float) field in DocType 'Production Plan Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:5ada908734b772c8,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.","Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.",,,"Cant. Planificada: Cantidad para la cual se ha emitido una Orden de Trabajo, pero que está pendiente de ser fabricada.",,"Cant. Planificada: Cantidad para la cual se ha emitido una Orden de Trabajo, pero que está pendiente de ser fabricada.",,,,,erpnext/manufacturing/doctype/production_plan/production_plan.js:199,erpnext/manufacturing/doctype/production_plan/production_plan.js:199,erpnext/manufacturing/doctype/production_plan/production_plan.js:199,doctype-controller,Production Plan,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:7254e093c1acf38d,erpnext,erpnext,selling,selling;stock,sí,Ventas,Planned Quantity,Planned Quantity,,,Cantidad planificada,,Cantidad planificada,,Label of the planned_qty (Float) field in DocType 'Sales Order Item',etiqueta de campo/elemento,,erpnext/selling/doctype/sales_order_item/sales_order_item.json,erpnext/selling/doctype/sales_order_item/sales_order_item.json || erpnext/stock/report/item_shortage_report/item_shortage_report.py:109,erpnext/selling/doctype/sales_order_item/sales_order_item.json || erpnext/stock/report/item_shortage_report/item_shortage_report.py:109,doctype-json,Sales Order Item,"[""Label of the planned_qty (Float) field in DocType 'Sales Order Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:4dd82fa5e14d6739,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned Start Date,Planned Start Date,,,Fecha prevista de inicio,,Fecha prevista de inicio,,Label of the planned_start_date (Datetime) field in DocType 'Production Plan Item',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/production_plan_item/production_plan_item.json,erpnext/manufacturing/doctype/production_plan_item/production_plan_item.json || erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:230,erpnext/manufacturing/doctype/production_plan_item/production_plan_item.json || erpnext/manufacturing/doctype/work_order/work_order.json || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:230,doctype-json,Production Plan Item,"[""Label of the planned_start_date (Datetime) field in DocType 'Production Plan Item'"", ""Label of the planned_start_date (Datetime) field in DocType 'Work Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:e40dede18d0ab376,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned Start Time,Planned Start Time,,,Hora prevista de inicio,,Hora prevista de inicio,,Label of the planned_start_time (Datetime) field in DocType 'Work Order Operation',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json,doctype-json,Work Order Operation,"[""Label of the planned_start_time (Datetime) field in DocType 'Work Order Operation'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:89cb83a8e382e9ff,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Planned Work Order,Planned Work Order,,,,,Orden de trabajo planificada,,,,,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1049,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1049,erpnext/manufacturing/report/material_requirements_planning_report/material_requirements_planning_report.py:1049,report,,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:956a5d0bd9abf6ad,erpnext,erpnext,selling,manufacturing;selling;setup,sí,Ventas,Planning,Planning,,,Planificación,,Planificación,,Label of the item_balance (Section Break) field in DocType 'Quotation Item',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json || erpnext/selling/doctype/quotation_item/quotation_item.json || erpnext/selling/doctype/sales_order_item/sales_order_item.json || erpnext/setup/setup_wizard/operations/install_fixtures.py:262,erpnext/manufacturing/doctype/master_production_schedule/master_production_schedule.json || erpnext/selling/doctype/quotation_item/quotation_item.json || erpnext/selling/doctype/sales_order_item/sales_order_item.json || erpnext/setup/setup_wizard/operations/install_fixtures.py:262,doctype-json,Master Production Schedule,"[""Label of the item_balance (Section Break) field in DocType 'Quotation Item'"", ""Label of the mps_tab (Tab Break) field in DocType 'Master Production Schedule'"", ""Label of the planning_section (Section Break) field in DocType 'Sales Order Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:2d0b14e4290c62f5,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Plant Dashboard,Plant Dashboard,,,Panel de control de la planta,,Panel de control de la planta,,Label of the plant_dashboard (HTML) field in DocType 'Plant Floor',etiqueta de campo/elemento,,erpnext/manufacturing/doctype/plant_floor/plant_floor.json,erpnext/manufacturing/doctype/plant_floor/plant_floor.json,erpnext/manufacturing/doctype/plant_floor/plant_floor.json,doctype-json,Plant Floor,"[""Label of the plant_dashboard (HTML) field in DocType 'Plant Floor'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:84403c88fbb54458,erpnext,erpnext,manufacturing,manufacturing;public;workspace_sidebar,sí,Manufactura,Plant Floor,Plant Floor,,,Planta,,Planta,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,erpnext/manufacturing/doctype/plant_floor/plant_floor.json,erpnext/manufacturing/doctype/plant_floor/plant_floor.json || erpnext/manufacturing/doctype/workstation/workstation.json || erpnext/public/js/plant_floor_visual/visual_plant.js:53 || erpnext/workspace_sidebar/manufacturing.json,erpnext/manufacturing/doctype/plant_floor/plant_floor.json || erpnext/manufacturing/doctype/workstation/workstation.json || erpnext/public/js/plant_floor_visual/visual_plant.js:53 || erpnext/workspace_sidebar/manufacturing.json,doctype-json,Plant Floor,"[""Label of a Workspace Sidebar Item"", ""Label of the plant_floor (Link) field in DocType 'Workstation'"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:34aa1ed63f28b281,erpnext,erpnext,stock,stock,,Inventarios,"Please Restock Items and Update the Pick List to continue. To discontinue, cancel the Pick List.","Please Restock Items and Update the Pick List to continue. To discontinue, cancel the Pick List.",,,"Reponga artículos y actualice la lista de selección para continuar. Para descontinuar, cancele la Lista de selección.",,"Reponga artículos y actualice la Lista de Surtido para continuar. Para descontinuar, cancele la Lista de Surtido.",,,,,erpnext/stock/doctype/pick_list/pick_list.py:662,erpnext/stock/doctype/pick_list/pick_list.py:662,erpnext/stock/doctype/pick_list/pick_list.py:632,doctype-controller,Pick List,[],,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:bb521060d4fd0dd8,erpnext,erpnext,selling,selling,,Ventas,Please Select a Company,Please Select a Company,,,Seleccione una empresa,,Seleccione una empresa,,,,,erpnext/selling/page/sales_funnel/sales_funnel.py:18,erpnext/selling/page/sales_funnel/sales_funnel.py:18,erpnext/selling/page/sales_funnel/sales_funnel.py:18,page,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:f9641c66f1206396,erpnext,erpnext,selling,selling,,Ventas,Please Select a Company.,Please Select a Company.,,,Seleccione una empresa.,,Seleccione una empresa.,,,,,erpnext/selling/page/sales_funnel/sales_funnel.js:114,erpnext/selling/page/sales_funnel/sales_funnel.js:114,erpnext/selling/page/sales_funnel/sales_funnel.js:114,page,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:bb0f0eff45272f7f,erpnext,erpnext,stock,accounts;stock,sí,Inventarios,Please Select a Customer,Please Select a Customer,,,Seleccione un cliente,,Seleccione un cliente,,,,,erpnext/accounts/doctype/sales_invoice/sales_invoice.js:439,erpnext/accounts/doctype/sales_invoice/sales_invoice.js:439 || erpnext/stock/doctype/delivery_note/delivery_note.js:162 || erpnext/stock/doctype/delivery_note/delivery_note.js:204,erpnext/accounts/doctype/sales_invoice/sales_invoice.js:439 || erpnext/stock/doctype/delivery_note/delivery_note.js:162 || erpnext/stock/doctype/delivery_note/delivery_note.js:204,doctype-controller,Sales Invoice,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:65745ed74648bc71,erpnext,erpnext,stock,stock;subcontracting,sí,Inventarios,Please Select a Supplier,Please Select a Supplier,,,Seleccione un proveedor,,Seleccione un proveedor,,,,,erpnext/stock/doctype/purchase_receipt/purchase_receipt.js:123,erpnext/stock/doctype/purchase_receipt/purchase_receipt.js:123 || erpnext/stock/doctype/purchase_receipt/purchase_receipt.js:222 || erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.js:146,erpnext/stock/doctype/purchase_receipt/purchase_receipt.js:123 || erpnext/stock/doctype/purchase_receipt/purchase_receipt.js:222 || erpnext/subcontracting/doctype/subcontracting_receipt/subcontracting_receipt.js:146,doctype-controller,Purchase Receipt,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:b8f17effa0d1e0f9,erpnext,erpnext,buying,buying,,Compras,Please add 'Supplier' role to user {0}.,Please add 'Supplier' role to user {0}.,,,"Por favor, añada el rol 'Proveedor' al usuario {0}.",,"Por favor, añada el rol 'Proveedor' al usuario {0}.",,,,,erpnext/buying/doctype/supplier/supplier.py:129,erpnext/buying/doctype/supplier/supplier.py:129,erpnext/buying/doctype/supplier/supplier.py:129,doctype-controller,Supplier,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:3d45231aada12e29,erpnext,erpnext,selling,selling,,Ventas,Please add Mode of payments and opening balance details.,Please add Mode of payments and opening balance details.,,,Agregue el modo de pago y los detalles del saldo inicial.,,Agregue el modo de pago y los detalles del saldo inicial.,,,,,erpnext/selling/page/point_of_sale/pos_controller.js:92,erpnext/selling/page/point_of_sale/pos_controller.js:92,erpnext/selling/page/point_of_sale/pos_controller.js:92,page,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:b7714a771e13ca9e,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Please add Operations first.,Please add Operations first.,,,,,Agregue primero las operaciones.,,,,,erpnext/manufacturing/doctype/bom/bom.js:39,erpnext/manufacturing/doctype/bom/bom.js:39,erpnext/manufacturing/doctype/bom/bom.js:39,doctype-controller,Bom,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:129dddea21a66de5,erpnext,erpnext,buying,buying,,Compras,Please add Request for Quotation to the sidebar in Portal Settings.,Please add Request for Quotation to the sidebar in Portal Settings.,,,"Por favor, añada la Solicitud de Presupuesto a la barra lateral en los Ajustes del Portal.",,"Por favor, añada la Solicitud de Presupuesto a la barra lateral en los Ajustes del Portal.",,,,,erpnext/buying/doctype/request_for_quotation/request_for_quotation.py:214,erpnext/buying/doctype/request_for_quotation/request_for_quotation.py:214,erpnext/buying/doctype/request_for_quotation/request_for_quotation.py:214,doctype-controller,Request For Quotation,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:04d7ab81bb611797,erpnext,erpnext,public,public,,Public,Please add atleast one Serial No / Batch No,Please add atleast one Serial No / Batch No,,,"Por favor, añada al menos un nº de serie / nº de lote",,"Por favor, añada al menos un nº de serie / nº de lote",,,,,erpnext/public/js/utils/serial_no_batch_selector.js:662,erpnext/public/js/utils/serial_no_batch_selector.js:662,erpnext/public/js/utils/serial_no_batch_selector.js:662,client-js,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:e73feecc47bc983b,erpnext,erpnext,crm,crm,,CRM,Please add atleast one user on Allowed Users to allow Data Synchronization from Frappe CRM site.,Please add atleast one user on Allowed Users to allow Data Synchronization from Frappe CRM site.,,,,,Agregue al menos un usuario en Usuarios Permitidos para habilitar la sincronización de datos desde el sitio de Frappe CRM.,,,,,erpnext/crm/doctype/crm_settings/crm_settings.py:53,erpnext/crm/doctype/crm_settings/crm_settings.py:53,erpnext/crm/doctype/crm_settings/crm_settings.py:51,doctype-controller,Crm Settings,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:e0baa6d6d0f61ca6,erpnext,erpnext,controllers,controllers,,Controllers,Please add {1} role to user {0}.,Please add {1} role to user {0}.,,,"Por favor, añada el rol {1} al usuario {0}.",,"Por favor, añada el rol {1} al usuario {0}.",,,,,erpnext/controllers/website_list_for_contact.py:302,erpnext/controllers/website_list_for_contact.py:302,erpnext/controllers/website_list_for_contact.py:302,python,,[],{0};{1},{0};{1},{0};{1},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:d173a5db36034d19,erpnext,erpnext,controllers,controllers,,Controllers,Please adjust the qty or edit {0} to proceed.,Please adjust the qty or edit {0} to proceed.,,,Ajuste la cantidad o edite {0} para continuar.,,Ajuste la cantidad o edite {0} para continuar.,,,,,erpnext/controllers/stock_controller.py:1827,erpnext/controllers/stock_controller.py:1827,erpnext/controllers/stock_controller.py:1827,python,,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:02014125496e0c9a,erpnext,erpnext,stock,stock,,Inventarios,Please attach CSV file,Please attach CSV file,,,Adjunte el archivo CSV,,Adjunte el archivo CSV,,,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:128,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:128,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.js:128,doctype-controller,Serial And Batch Bundle,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:6a938e4dae717f32,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Please check either with operations or FG Based Operating Cost.,Please check either with operations or FG Based Operating Cost.,,,Consulte con operaciones o con el costo operativo basado en FG.,,Consulte con operaciones o con el costo operativo basado en FG.,,,,,erpnext/manufacturing/doctype/bom/bom.js:120,erpnext/manufacturing/doctype/bom/bom.js:120,erpnext/manufacturing/doctype/bom/bom.js:120,doctype-controller,Bom,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:479732a00686f11a,erpnext,erpnext,stock,stock,,Inventarios,Please check the 'Activate Serial and Batch No for Item' checkbox in the {0} to make Serial and Batch Bundle for the item.,Please check the 'Activate Serial and Batch No for Item' checkbox in the {0} to make Serial and Batch Bundle for the item.,,,,,Marque la casilla 'Activar número de serie y lote para el artículo' en {0} para crear el paquete de series y lotes del artículo.,,,,,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:150,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:150,erpnext/stock/doctype/serial_and_batch_bundle/serial_and_batch_bundle.py:149,doctype-controller,Serial And Batch Bundle,[],{0},,{0},ok,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción propuesta (celda vacía).,,,
erpnext:0d44a51ce0ef35b0,erpnext,erpnext,stock,stock,,Inventarios,Please check the error message and take necessary actions to fix the error and then restart the reposting again.,Please check the error message and take necessary actions to fix the error and then restart the reposting again.,,,"Por favor, compruebe el mensaje de error y tome las medidas necesarias para solucionar el error y luego reinicie el reenvío de nuevo.",,"Por favor, compruebe el mensaje de error y tome las medidas necesarias para solucionar el error y luego reinicie el reenvío de nuevo.",,,,,erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.py:585,erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.py:585,erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.py:585,doctype-controller,Repost Item Valuation,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:ee312db66cb82753,erpnext,erpnext,erpnext_integrations,erpnext_integrations,,Erpnext_Integrations,Please check your Plaid client ID and secret values,Please check your Plaid client ID and secret values,,,Verifique su ID de cliente de Plaid y sus valores secretos,,Verifique su ID de cliente de Plaid y sus valores secretos,,,,,erpnext/erpnext_integrations/doctype/plaid_settings/plaid_connector.py:65,erpnext/erpnext_integrations/doctype/plaid_settings/plaid_connector.py:65,erpnext/erpnext_integrations/doctype/plaid_settings/plaid_connector.py:65,doctype-controller,Plaid Settings,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:7e2fdae18101c13b,erpnext,erpnext,crm,crm;www,sí,CRM,Please check your email to confirm the appointment,Please check your email to confirm the appointment,,,"Por favor, compruebe su correo electrónico para confirmar la cita",,"Por favor, compruebe su correo electrónico para confirmar la cita",,,,,erpnext/crm/doctype/appointment/appointment.py:98,erpnext/crm/doctype/appointment/appointment.py:98 || erpnext/www/book_appointment/index.js:235,erpnext/crm/doctype/appointment/appointment.py:98 || erpnext/www/book_appointment/index.js:235,doctype-controller,Appointment,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:8236521eda0bea6b,erpnext,erpnext,maintenance,maintenance,,Maintenance,Please click on 'Generate Schedule',Please click on 'Generate Schedule',,,"Por favor, haga clic en 'Generar planificación'",,"Por favor, haga clic en 'Generar planificación'",,,,,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:374,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:374,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:374,doctype-controller,Maintenance Schedule,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:97b9d905fa70a3e5,erpnext,erpnext,maintenance,maintenance,,Maintenance,Please click on 'Generate Schedule' to fetch Serial No added for Item {0},Please click on 'Generate Schedule' to fetch Serial No added for Item {0},,,"Por favor, haga clic en 'Generar planificación' para obtener el no. de serie del producto {0}",,Haga clic en 'Generar planificación' para obtener el número de serie agregado para el artículo {0},,,,,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:386,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:386,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:386,doctype-controller,Maintenance Schedule,[],{0},{0},{0},ok,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,Corrección de terminología/naturalidad ERPNext.,,,
erpnext:e1d93c02f855ebad,erpnext,erpnext,maintenance,maintenance,,Maintenance,Please click on 'Generate Schedule' to get schedule,Please click on 'Generate Schedule' to get schedule,,,"Por favor, haga clic en 'Generar planificación' para obtener las tareas",,"Por favor, haga clic en 'Generar planificación' para obtener las tareas",,,,,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:104,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:104,erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py:104,doctype-controller,Maintenance Schedule,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:5a734e8e6ca15a7d,erpnext,erpnext,manufacturing,manufacturing,,Manufactura,Please complete the job first before entering Pending Quantity,Please complete the job first before entering Pending Quantity,,,,,Complete el trabajo primero antes de ingresar la cantidad pendiente,,,,,erpnext/manufacturing/doctype/job_card/job_card.js:58,erpnext/manufacturing/doctype/job_card/job_card.js:58,erpnext/manufacturing/doctype/job_card/job_card.js:58,doctype-controller,Job Card,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:62c1a21253eeae47,erpnext,erpnext,selling,selling,,Ventas,Please contact any of the following users to extend the credit limits for {0}: {1},Please contact any of the following users to extend the credit limits for {0}: {1},,,Comuníquese con cualquiera de los siguientes usuarios para ampliar los límites de crédito para {0}: {1},,Comuníquese con cualquiera de los siguientes usuarios para ampliar los límites de crédito para {0}: {1},,,,,erpnext/selling/doctype/customer/customer.py:637,erpnext/selling/doctype/customer/customer.py:637,erpnext/selling/doctype/customer/customer.py:637,doctype-controller,Customer,[],{0};{1},{0};{1},{0};{1},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:193c42e6fddb4989,erpnext,erpnext,stock,stock,,Inventarios,Please contact any of the following users to {} this transaction.,Please contact any of the following users to {} this transaction.,,,"Por favor, póngase en contacto con cualquiera de los siguientes usuarios para {} esta transacción.",,"Por favor, póngase en contacto con cualquiera de los siguientes usuarios para {} esta transacción.",,,,,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py:342,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py:342,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py:342,doctype-controller,Stock Ledger Entry,[],{},{},{},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:df23c78d627b3f73,erpnext,erpnext,selling,selling,,Ventas,Please contact your administrator to extend the credit limits for {0}.,Please contact your administrator to extend the credit limits for {0}.,,,Póngase en contacto con su administrador para ampliar los límites de crédito de {0}.,,Póngase en contacto con su administrador para ampliar los límites de crédito de {0}.,,,,,erpnext/selling/doctype/customer/customer.py:630,erpnext/selling/doctype/customer/customer.py:630,erpnext/selling/doctype/customer/customer.py:630,doctype-controller,Customer,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
