entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
helpdesk:16e6e0427d07ed76,helpdesk,helpdesk,src,src,,Src,Add condition,Add condition,,,Añadir condición,,,,,,,desk/src/components/Settings/Assignment Rules/AssignmentRulesSection.vue:29,desk/src/components/Settings/Assignment Rules/AssignmentRulesSection.vue:29 || desk/src/components/Settings/Assignment Rules/AssignmentRulesSection.vue:66 || desk/src/components/Settings/Sla/SlaAssignmentConditions.vue:25,desk/src/components/Settings/Assignment || Rules/AssignmentRulesSection.vue:29 || Rules/AssignmentRulesSection.vue:66 || desk/src/components/Settings/Sla/SlaAssignmentConditions.vue:25,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:aa3b1889e2514826,helpdesk,helpdesk,src,src,,Src,Add condition group,Add condition group,,,Añadir grupo de condiciones,,,,,,,desk/src/components/Settings/Assignment Rules/AssignmentRulesSection.vue:72,desk/src/components/Settings/Assignment Rules/AssignmentRulesSection.vue:72,desk/src/components/Settings/Assignment || Rules/AssignmentRulesSection.vue:72,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:60f2b73e809a164d,helpdesk,helpdesk,src,src,,Src,Add filter,Add filter,,,Añadir filtro,,,,,,,desk/src/components/view-controls/filter/Filter.vue:89,desk/src/components/view-controls/filter/Filter.vue:89,desk/src/components/view-controls/filter/Filter.vue:60,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:54e48ec501019b7e,helpdesk,helpdesk,src,src,,Src,Add holidays here to make sure they’re excluded from SLA calculations.,Add holidays here to make sure they’re excluded from SLA calculations.,,,Agrega las vacaciones aquí para asegurarte de que se excluyan de los cálculos del ANS.,,,,,,,desk/src/components/Settings/Holiday/HolidayView.vue:155,desk/src/components/Settings/Holiday/HolidayView.vue:155,desk/src/components/Settings/Holiday/HolidayView.vue:136,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:5819448fd5740fe0,helpdesk,helpdesk,src,src,,Src,Add members to this team to get started.,Add members to this team to get started.,,,Agrega miembros a este equipo para comenzar.,,,,,,,desk/src/components/Settings/Teams/TeamEdit.vue:108,desk/src/components/Settings/Teams/TeamEdit.vue:108,desk/src/components/Settings/Teams/TeamEdit.vue:97,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:1b2fa3008aafd722,helpdesk,helpdesk,src,src,,Src,Add one to get started.,Add one to get started.,,,Agrega uno para comenzar.,,,,,,,desk/src/components/Settings/Assignment Rules/AssignmentRulesListView.vue:23,desk/src/components/Settings/Assignment Rules/AssignmentRulesListView.vue:23 || desk/src/components/Settings/EmailAccountList.vue:52 || desk/src/components/Settings/Holiday/HolidayList.vue:23 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:73 || desk/src/components/Settings/Sla/SlaPolicyList.vue:23,desk/src/components/Settings/Assignment || Rules/AssignmentRulesListView.vue:23 || desk/src/components/Settings/EmailAccountList.vue:47 || desk/src/components/Settings/Holiday/HolidayList.vue:23 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:92 || desk/src/components/Settings/Sla/SlaPolicyList.vue:23,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:267ba88d15abe72f,helpdesk,helpdesk,src,src,,Src,Add recurring holidays such as weekends.,Add recurring holidays such as weekends.,,,Agrega vacaciones recurrentes como fines de semana.,,,,,,,desk/src/components/Settings/Holiday/HolidayView.vue:136,desk/src/components/Settings/Holiday/HolidayView.vue:136,desk/src/components/Settings/Holiday/HolidayView.vue:117,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:363dc44cdf7ca5ae,helpdesk,helpdesk,src,src,,Src,Add time targets around support milestones like first reply and resolution times.,Add time targets around support milestones like first reply and resolution times.,,,"Agrega objetivos de tiempo para hitos de soporte, como la primera respuesta y los tiempos de resolución.",,,,,,,desk/src/components/Settings/Sla/SlaPolicyView.vue:192,desk/src/components/Settings/Sla/SlaPolicyView.vue:192,desk/src/components/Settings/Sla/SlaPolicyView.vue:183,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:4de967a1816fb2bf,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Add to Holidays,Add to Holidays,,,Agregar a Vacaciones,,,,Label of the get_weekly_off_dates (Button) field in DocType 'HD Service Holiday List',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json,helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json,helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json,doctype-json,Hd Service Holiday List,"[""Label of the get_weekly_off_dates (Button) field in DocType 'HD Service Holiday List'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:8a360eb0f044ac13,helpdesk,helpdesk,src,src,,Src,Add to recipients,Add to recipients,,,,,,,,,,desk/src/components/EmailEditor.vue:37,desk/src/components/EmailEditor.vue:37 || desk/src/components/EmailEditor.vue:77 || desk/src/components/EmailEditor.vue:95,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:59d8f22a66f10fc1,helpdesk,helpdesk,src,src,,Src,"Add, manage agents and assign roles to them.","Add, manage agents and assign roles to them.",,,"Agregue, administre agentes y asígneles roles.",,,,,,,desk/src/components/Settings/Agents.vue:4,desk/src/components/Settings/Agents.vue:4,desk/src/components/Settings/Agents.vue:4,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:f65600cdb5ddc8e6,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Additional Information,Additional Information,,,Información Adicional,,,,Label of the about (Code) field in DocType 'HD Ticket Template',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json,helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json,helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json,doctype-json,Hd Ticket Template,"[""Label of the about (Code) field in DocType 'HD Ticket Template'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:0e8dafbc4fbb65c5,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Administrator,Administrator,,,Administrador,,,,Name of a role,nombre de rol,,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json,helpdesk/helpdesk/doctype/hd_customer/hd_customer.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json,doctype-json,Hd Customer,"[""Name of a role""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:68def96dfb1649ad,helpdesk,helpdesk,helpdesk,helpdesk;src,sí,Mesa de Ayuda,Agent,Agent,,,Agente,,Agente,,Mesa de Ayuda,DocType/rol,soporte,desk/src/components/layouts/Sidebar.vue:402,desk/src/components/layouts/Sidebar.vue:402 || desk/src/pages/dashboard/Dashboard.vue:70 || helpdesk/helpdesk/doctype/hd_agent/hd_agent.json || helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_article/hd_article.json || helpdesk/helpdesk/doctype/hd_article_category/hd_article_category.json || helpdesk/helpdesk/doctype/hd_customer/hd_customer.json || helpdesk/helpdesk/doctype/hd_field_layout/hd_field_layout.json || helpdesk/helpdesk/doctype/hd_notification/hd_notification.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json || helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json || helpdesk/helpdesk/doctype/hd_ticket_activity/hd_ticket_activity.json || helpdesk/helpdesk/doctype/hd_ticket_comment/hd_ticket_comment.json || helpdesk/helpdesk/doctype/hd_ticket_feedback_option/hd_ticket_feedback_option.json || helpdesk/helpdesk/doctype/hd_ticket_priority/hd_ticket_priority.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json || helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json || helpdesk/helpdesk/doctype/hd_ticket_type/hd_ticket_type.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json || helpdesk/helpdesk/workspace/helpdesk/helpdesk.json,desk/src/components/layouts/Sidebar.vue:612 || desk/src/pages/dashboard/Dashboard.vue:70 || helpdesk/helpdesk/doctype/hd_action/hd_action.json || helpdesk/helpdesk/doctype/hd_agent/hd_agent.json || helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_article/hd_article.json || helpdesk/helpdesk/doctype/hd_article_category/hd_article_category.json || helpdesk/helpdesk/doctype/hd_customer/hd_customer.json || helpdesk/helpdesk/doctype/hd_escalation_rule/hd_escalation_rule.json || helpdesk/helpdesk/doctype/hd_field_layout/hd_field_layout.json || helpdesk/helpdesk/doctype/hd_notification/hd_notification.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json || helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json || helpdesk/helpdesk/doctype/hd_ticket_activity/hd_ticket_activity.json || helpdesk/helpdesk/doctype/hd_ticket_comment/hd_ticket_comment.json || helpdesk/helpdesk/doctype/hd_ticket_feedback_option/hd_ticket_feedback_option.json || helpdesk/helpdesk/doctype/hd_ticket_priority/hd_ticket_priority.json || helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json || helpdesk/helpdesk/doctype/hd_ticket_type/hd_ticket_type.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json || helpdesk/helpdesk/workspace/helpdesk/helpdesk.json,client-js,Helpdesk (Workspace),"[""Label of a Link in the Helpdesk Workspace"", ""Name of a role""]",,,,,,,existente correcta,revisado (muestra etapa 2),sí,,,,,,,
helpdesk:f5b8a7da5b5d0aba,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Agent Configuration,Agent Configuration,,,Configuración del Agente,,,,Label of a Card Break in the Helpdesk Workspace,etiqueta de campo/elemento,,helpdesk/helpdesk/workspace/helpdesk/helpdesk.json,helpdesk/helpdesk/workspace/helpdesk/helpdesk.json,helpdesk/helpdesk/workspace/helpdesk/helpdesk.json,workspace,Helpdesk (Workspace),"[""Label of a Card Break in the Helpdesk Workspace""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:2ebe868f445770a5,helpdesk,helpdesk,src,src,,Src,Agent Dashboard,Agent Dashboard,,,,,,,,,,desk/src/pages/dashboard/Dashboard.vue:248,desk/src/pages/dashboard/Dashboard.vue:248,desk/src/pages/dashboard/Dashboard.vue:248,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:c038f9f55604c159,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Agent Manager,Agent Manager,,,Administrador de Agentes,,,,Name of a role,nombre de rol,,helpdesk/helpdesk/doctype/erpnext_hd_settings/erpnext_hd_settings.json,helpdesk/helpdesk/doctype/erpnext_hd_settings/erpnext_hd_settings.json || helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_customer/hd_customer.json || helpdesk/helpdesk/doctype/hd_field_layout/hd_field_layout.json || helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json || helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json || helpdesk/helpdesk/doctype/hd_service_level_agreement/hd_service_level_agreement.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json || helpdesk/helpdesk/doctype/hd_ticket_priority/hd_ticket_priority.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json || helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json,helpdesk/helpdesk/doctype/erpnext_hd_settings/erpnext_hd_settings.json || helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_field_layout/hd_field_layout.json || helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json || helpdesk/helpdesk/doctype/hd_saved_reply/hd_saved_reply.json || helpdesk/helpdesk/doctype/hd_service_holiday_list/hd_service_holiday_list.json || helpdesk/helpdesk/doctype/hd_service_level_agreement/hd_service_level_agreement.json || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json || helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json || helpdesk/helpdesk/doctype/hd_view/hd_view.json,doctype-json,Erpnext Hd Settings,"[""Name of a role""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:cd94e25989776c47,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Agent Name,Agent Name,,,Nombre del Agente,,,,Label of the agent_name (Data) field in DocType 'HD Agent',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_agent/hd_agent.json,helpdesk/helpdesk/doctype/hd_agent/hd_agent.json,helpdesk/helpdesk/doctype/hd_agent/hd_agent.json,doctype-json,Hd Agent,"[""Label of the agent_name (Data) field in DocType 'HD Agent'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:1b60db42e2fc1cf7,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Agent Status,Agent Status,,,,,,,Label of the agent_status (Data) field in DocType 'HD Agent Status',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json,doctype-json,Hd Agent Status,"[""Label of the agent_status (Data) field in DocType 'HD Agent Status'""]",,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:61b318b893cbed01,helpdesk,helpdesk,src,src,,Src,Agent name,Agent name,,,,,,,,,,desk/src/components/Settings/Agents.vue:109,desk/src/components/Settings/Agents.vue:109,desk/src/components/Settings/Agents.vue:109,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:1eb8225d06265be0,helpdesk,helpdesk,src,src,,Src,Agents,Agents,,,Agentes,,,,,,,desk/src/components/Settings/Agents.vue:3,desk/src/components/Settings/Agents.vue:3,desk/src/components/Settings/Agents.vue:3,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:bb94f123ee077121,helpdesk,helpdesk,src,src,,Src,Agents will no longer be able to view and create saved replies with global scope.,Agents will no longer be able to view and create saved replies with global scope.,,,Los agentes ya no podrán ver ni crear respuestas guardadas con alcance global.,,,,,,,desk/src/components/Settings/General/components/TicketSettings.vue:70,desk/src/components/Settings/General/components/TicketSettings.vue:70,desk/src/components/Settings/General/components/TicketSettings.vue:70,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:b524dc51a72a78a2,helpdesk,helpdesk,src,src,,Src,All,All,,,Todos,,,,,,,desk/src/components/SavedRepliesSelectorModal.vue:175,desk/src/components/SavedRepliesSelectorModal.vue:175 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:302 || desk/src/components/contact/FeedbackList.vue:118 || desk/src/components/ticket/TicketSplitModal.vue:6,desk/src/components/SavedRepliesSelectorModal.vue:165 || desk/src/components/Settings/SavedReplies/SavedRepliesList.vue:323 || desk/src/components/ticket/TicketSplitModal.vue:6 || helpdesk/helpdesk/doctype/hd_article/hd_article.json || helpdesk/helpdesk/doctype/hd_article_category/hd_article_category.json || helpdesk/helpdesk/doctype/hd_article_feedback/hd_article_feedback.json || helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json || helpdesk/helpdesk/doctype/hd_team/hd_team.json || helpdesk/helpdesk/doctype/hd_ticket/hd_ticket.json || helpdesk/helpdesk/doctype/hd_ticket_feedback_option/hd_ticket_feedback_option.json || helpdesk/helpdesk/doctype/hd_ticket_priority/hd_ticket_priority.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json || helpdesk/helpdesk/doctype/hd_ticket_template/hd_ticket_template.json || helpdesk/helpdesk/doctype/hd_ticket_type/hd_ticket_type.json,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:b7af9c65df0cfc58,helpdesk,helpdesk,src,src,,Src,All SLAs on track,All SLAs on track,,,,,,,,,,desk/src/pages/home/components/PendingTickets.vue:251,desk/src/pages/home/components/PendingTickets.vue:251,desk/src/pages/home/components/PendingTickets.vue:253,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:a9d2fb54f2bda560,helpdesk,helpdesk,src,src,,Src,All Time,All Time,,,,,,,,,,desk/src/pages/home/components/RecentFeedback.vue:354,desk/src/pages/home/components/RecentFeedback.vue:354 || desk/src/pages/home/components/RecentFeedback.vue:392 || desk/src/pages/home/components/RecentFeedback.vue:400,desk/src/pages/home/components/RecentFeedback.vue:360 || desk/src/pages/home/components/RecentFeedback.vue:398 || desk/src/pages/home/components/RecentFeedback.vue:406,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:0d5ccfea952f05c2,helpdesk,helpdesk,src,src,,Src,All articles from this category will move to General category.,All articles from this category will move to General category.,,,Todos los artículos de esta categoría se moverán a la categoría General.,,,,,,,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:318,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:318,desk/src/pages/knowledge-base/KnowledgeBaseAgent.vue:322,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:cf5502a94cfe6a54,helpdesk,helpdesk,src,src,,Src,All comments and emails from both tickets will be merged into the selected ticket,All comments and emails from both tickets will be merged into the selected ticket,,,,,,,,,,desk/src/components/ticket/TicketMergeModal.vue:7,desk/src/components/ticket/TicketMergeModal.vue:7,desk/src/components/ticket/TicketMergeModal.vue:7,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:6de98316130fff3d,helpdesk,helpdesk,src,src,,Src,All your assigned tickets have been responded to,All your assigned tickets have been responded to,,,,,,,,,,desk/src/pages/home/components/PendingTickets.vue:260,desk/src/pages/home/components/PendingTickets.vue:260,desk/src/pages/home/components/PendingTickets.vue:262,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:a5d5d72ba0b8f091,helpdesk,helpdesk,helpdesk,helpdesk;src,sí,Helpdesk,Allow anyone to create tickets,Allow anyone to create tickets,,,Permitir que cualquiera cree tickets,,,,Label of the allow_anyone_to_create_tickets (Check) field in DocType 'HD Settings',etiqueta de campo/elemento,,desk/src/components/Settings/General/components/TicketSettings.vue:109,desk/src/components/Settings/General/components/TicketSettings.vue:109 || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,desk/src/components/Settings/General/components/TicketSettings.vue:109 || helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,client-js,HD Settings,"[""Label of the allow_anyone_to_create_tickets (Check) field in DocType 'HD Settings'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:eeb2b2b5e3fc8c40,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Allow users to react to comments with emojis,Allow users to react to comments with emojis,,,Permitir que los usuarios reaccionen a los comentarios con emojis,,,,Description of the 'Enable comment reactions' (Check) field in DocType 'HD Settings',descripción,,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,doctype-json,Hd Settings,"[""Description of the 'Enable comment reactions' (Check) field in DocType 'HD Settings'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:c508b0f28c923af5,helpdesk,helpdesk,src,src,,Src,Allow users to react to comments with emojis.,Allow users to react to comments with emojis.,,,Permitir que los usuarios reaccionen a los comentarios con emojis.,,,,,,,desk/src/components/Settings/General/components/TicketSettings.vue:26,desk/src/components/Settings/General/components/TicketSettings.vue:26,desk/src/components/Settings/General/components/TicketSettings.vue:26,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:a10029827f7428f3,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Amber,Amber,,,,,,,Option for the 'Color' (Select) field in DocType 'HD Agent Status',opción de campo select,,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json,helpdesk/helpdesk/doctype/hd_agent_status/hd_agent_status.json || helpdesk/helpdesk/doctype/hd_ticket_status/hd_ticket_status.json,doctype-json,Hd Agent Status,"[""Option for the 'Color' (Select) field in DocType 'HD Agent Status'"", ""Option for the 'Color' (Select) field in DocType 'HD Ticket Status'""]",,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:41994259e6d73135,helpdesk,helpdesk,src,src,,Src,An event or conference,An event or conference,,,,,,,,,,desk/src/pages/PersonaForm.vue:217,desk/src/pages/PersonaForm.vue:217,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:4c13b0967501b822,helpdesk,helpdesk,src,src,,Src,"Another Frappe product (ERPNext, Frappe Cloud, etc.)","Another Frappe product (ERPNext, Frappe Cloud, etc.)",,,,,,,,,,desk/src/pages/PersonaForm.vue:209,desk/src/pages/PersonaForm.vue:209,,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,"POT-only: en el universo fresco, sin traducir"
helpdesk:c092cd7fbcd7feb7,helpdesk,helpdesk,src,src,,Src,Anyone will be able to create tickets without any permission. e.g. from webform.,Anyone will be able to create tickets without any permission. e.g. from webform.,,,"Cualquiera podrá crear tickets sin ningún permiso, por ejemplo desde un formulario web.",,,,,,,desk/src/components/Settings/General/components/TicketSettings.vue:113,desk/src/components/Settings/General/components/TicketSettings.vue:113,desk/src/components/Settings/General/components/TicketSettings.vue:113,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:88b2c169c69c0e03,helpdesk,helpdesk,src,src,,Src,Appearance,Appearance,,,,,,,,,,desk/src/components/Settings/Preferences/Preferences.vue:26,desk/src/components/Settings/Preferences/Preferences.vue:26,desk/src/components/Settings/Preferences/Preferences.vue:26,client-js,,[],,,,,,,sin traducción,pendiente de segunda revisión,,,,,,,,
helpdesk:8b22fdb4a5936dc3,helpdesk,helpdesk,src,src,,Src,Appears in the left sidebar. Recommended size is minimum 32x32 px in PNG or SVG.,Appears in the left sidebar. Recommended size is minimum 32x32 px in PNG or SVG.,,,Aparece en la barra lateral izquierda. El tamaño recomendado es mínimo 32x32 px en PNG o SVG.,,,,,,,desk/src/components/Settings/General/components/Branding.vue:17,desk/src/components/Settings/General/components/Branding.vue:17,desk/src/components/Settings/General/components/Branding.vue:17,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:f0dcc7aef713d93c,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Appears next to the title in your browser tab. Recommended size is minimum 32x32 px in PNG or ICO,Appears next to the title in your browser tab. Recommended size is minimum 32x32 px in PNG or ICO,,,Aparece junto al título en la pestaña del navegador. El tamaño recomendado es mínimo 32x32 px en PNG o ICO,,,,Description of the 'Favicon' (Attach Image) field in DocType 'HD Settings',descripción,,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,helpdesk/helpdesk/doctype/hd_settings/hd_settings.json,doctype-json,Hd Settings,"[""Description of the 'Favicon' (Attach Image) field in DocType 'HD Settings'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:a6bc7b88411827f4,helpdesk,helpdesk,src,src,,Src,Appears next to the title in your browser tab. Recommended size is minimum 32x32 px in PNG or ICO.,Appears next to the title in your browser tab. Recommended size is minimum 32x32 px in PNG or ICO.,,,Aparece junto al título en la pestaña del navegador. El tamaño recomendado es mínimo 32x32 px en PNG o ICO.,,,,,,,desk/src/components/Settings/General/components/Branding.vue:29,desk/src/components/Settings/General/components/Branding.vue:29,desk/src/components/Settings/General/components/Branding.vue:29,client-js,,[],,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:e2428f6697ab827b,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Apply SLA for Resolution Time,Apply SLA for Resolution Time,,,Aplicar ANS para el tiempo de resolución,,,,Label of the apply_sla_for_resolution (Check) field in DocType 'HD Service Level Agreement',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_service_level_agreement/hd_service_level_agreement.json,helpdesk/helpdesk/doctype/hd_service_level_agreement/hd_service_level_agreement.json,helpdesk/helpdesk/doctype/hd_service_level_agreement/hd_service_level_agreement.json,doctype-json,Hd Service Level Agreement,"[""Label of the apply_sla_for_resolution (Check) field in DocType 'HD Service Level Agreement'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:379b55880ad70445,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Apply To,Apply To,,,Aplicar a,,,,Label of the apply_to (Select) field in DocType 'HD Form Script',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,doctype-json,Hd Form Script,"[""Label of the apply_to (Select) field in DocType 'HD Form Script'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
helpdesk:365bee0004695576,helpdesk,helpdesk,helpdesk,helpdesk,,Helpdesk,Apply on new page,Apply on new page,,,Aplicar en nueva página,,,,Label of the apply_on_new_page (Check) field in DocType 'HD Form Script',etiqueta de campo/elemento,,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,helpdesk/helpdesk/doctype/hd_form_script/hd_form_script.json,doctype-json,Hd Form Script,"[""Label of the apply_on_new_page (Check) field in DocType 'HD Form Script'""]",,,,,,,pendiente de segunda revisión,pendiente de segunda revisión,,,,,,,,
